pre-pandemic,-29.888276533867263,66.58919156936004,0.9893165254698738,4.097864423534018,-0.31350347932197675,65.94810616420354
pandemic,-52.725172551203435,41.42038846119935,0.9929795048639091,6.058000933356871,-0.5469844124200324,59.04512910399412
pre-pandemic,228.7355375931753,41.45249012051671,0.9807386993474148,5.280222614210309,2.5193872376490734,54.77558969120825
pandemic,96.85535350734791,60.68578647368762,0.9978929327338457,4.5867630103782435,1.0325355673594283,65.6610566341498
pre-pandemic,40.68472544460362,38.895796206373,0.9914341343589292,5.555445096454379,0.43264403611341357,49.01040521132985
pandemic,152.09735552076006,40.88567648258867,0.9938443441021667,5.9861736291965535,1.6397387283245524,55.074987873401206
pre-pandemic,-80.43294563943232,35.92379419778394,0.9961316077941164,4.983134188327694,-0.8215477107550423,43.59828437964346
pandemic,15.795096347991432,62.107488609216524,0.9929888422225756,4.657174255069451,0.16689804248987233,71.51312266048951
pre-pandemic,-16.86561991927279,114.95501255797359,0.9951009213813355,2.294950735242136,-0.17650034497827677,70.89120502630495
pandemic,-50.47138623946886,68.22325976453132,0.9793534840116189,3.8578747544073777,-0.5313153968645227,69.53498963046171
pre-pandemic,25.8415145049824,149.54747331076484,0.9882835583787546,2.304414464345138,0.27490789536665416,84.41475634427304
pre-pandemic,593.8127455671577,87.81864430271936,0.9970439517713724,3.4081518827043698,6.5989836440723755,71.14959792850449
pandemic,302.2693482192489,75.06329607566877,0.9925302505017889,3.913989541610655,3.3112954793318803,67.42689008559708
pre-pandemic,-67.00401441919168,48.521013074444845,0.9952259289932956,3.778436149946927,-0.6896156527714433,46.25401934076389
pandemic,-17.023839430334263,37.637206414111056,0.9880006668901068,5.183584615478848,-0.17942913664820223,47.88109099989232
pre-pandemic,14.08322579952448,68.7365341232251,0.9937546858147009,3.9188163612984495,0.1486420428113548,60.7980864890512
pandemic,-37.57144749201593,48.91875873404583,0.9954406223213992,5.4870524710302435,-0.3907779025689285,66.23373957234578
pre-pandemic,-17.323588853898386,40.04942768158636,0.9907709679799724,5.146263959400976,-0.18206384859636218,53.42713761343164
pandemic,115.78289683094032,105.58743787903356,0.9941255904124943,3.3885449545011483,1.2422205399025517,89.52847464849401
pandemic,280.6021018618802,68.40584564413338,0.9944715742151307,4.571265783502405,3.0623696484617553,68.13276171456579
all,156.6497489081937,46.06016610701748,0.994165910627112,5.55249466829879,1.7114929236203111,58.69186665038239
post-pandemic,-47.70845168515629,42.486904466317604,0.997336295143574,5.063408076157321,-0.4965264197871341,56.73914288064324
all,-61.17374976802707,92.9935369313998,0.9965987473979064,3.4229154645837068,-0.6333663721931075,69.61546607856125
post-pandemic,50.75647806080696,52.594694821303264,0.997343832036291,4.325581515398605,0.5430470435378449,61.34185106443924
all,-37.71585557746341,62.037939045951106,0.9961711449301535,5.1576856352587095,-0.3945044558505191,73.28314887069307
post-pandemic,5416.658642399609,136.19206710654797,0.998021341774151,3.4444462917173615,67.74787518859644,113.68866695493446
all,-44.863572447534295,36.92693030304686,0.9776085822677143,4.899271840635962,-0.4768829450069683,46.73498809641912
post-pandemic,52.07990884035456,59.471188119038125,0.9957794249723038,4.837940247373775,0.5582333239629989,71.49961230962356
all,18.610045473119463,37.07321429884756,0.9968197290876567,5.549350944489716,0.19779175128539417,50.041328028001836
post-pandemic,164.39635240288203,52.90319574616721,0.9979218753607227,4.712926579166895,1.7912767551174011,56.68656268984594
all,-54.73676472519541,61.67555500826637,0.9981661819504606,4.662431053303875,-0.5675094094221239,62.629272026807044
post-pandemic,104.119582352507,117.34409271566275,0.9932084836335056,3.281833249698613,1.12964730965928,87.53611382962049
all,9.912221722918279,60.34751037080981,0.9958879665563198,4.4214215894679745,0.10521981553963504,68.03448400680226
post-pandemic,-68.9824523656488,59.10843269303542,0.9958208839534866,5.147273683189404,-0.711934166304739,76.9105140958664
all,-71.6755856514648,44.22510679592765,0.981950675218899,4.6314516993858215,-0.7490586833085066,49.13830244443378
post-pandemic,182.04566521986106,55.53073883087031,0.9961198407314644,4.594533918120873,1.9918315025957383,63.664364647571404
all,-71.27982812199784,42.07177517472569,0.9956476553703755,5.2783224691678665,-0.7348393534189709,52.48154287092702
post-pandemic,-5.0328596463379505,42.79932379984629,0.9945617806322483,5.778923661945152,-0.05328207817681846,60.53725473832792
all,-12.076585988382128,54.71013250464676,0.9883886837999694,4.621486480869508,-0.12839034616013253,63.87396398832193
post-pandemic,0.6742987949613255,33.40932707010385,0.9905114633299836,5.2452101546305805,0.00717918236138474,43.888964543204025
