day_index,return
0,0.15052413246524887
1,-0.3300542784455902
2,2.2038600111694824
3,-0.5182122820493863
4,-0.22369688972868496
5,0.1775287334612996
6,0.28591368274269713
7,-0.4806808620721532
8,0.28633551060818996
9,1.3231613566178364
10,-0.4755507059537939
11,0.7151934913902451
12,0.07255788598980617
13,0.5929544297097764
14,-0.2594077865137425
15,-0.8822759844076615
16,5.657765798831806
17,-0.5555300861294672
18,0.1949656002138691
19,1.1148011489890504
20,-0.8364030137163753
21,0.09359692128948782
22,0.5634240849468903
23,0.5502357753036331
24,-0.04590306278884415
25,-0.7317041469773817
26,4.597214201752496
27,-0.6669484036143367
28,-0.5336056915529794
29,1.0581906231483802
30,1.7698884948156608
31,-0.1736833763621175
32,-0.040078178328530334
33,3.2872501150834967
34,-0.9072424076584087
35,0.3073876202872903
36,-0.356325443052517
37,3.577244470581456
38,-0.4492596246740487
39,-0.09066661575629231
40,-0.46599398988829266
41,4.607885303369729
42,-0.3918484088401868
43,-0.04925658346575612
44,-0.2705308126253878
45,-0.6925002484048242
46,0.6038546380073695
47,0.2922570852416462
48,1.274114447053817
49,1.8726857765269673
50,-0.40726455311277043
51,-0.7420607592879644
52,3.040099418609975
53,-0.7872041291898173
54,5.326324552476267
55,-0.3935999117255249
56,1.1895647439236234
57,-0.8460617457040945
58,-0.12605034253660896
59,0.31832297803756826
60,0.16871817278091528
61,0.6027077550783959
62,-0.2355014206871402
63,0.7785130571847074
64,-0.5953163230231001
65,-0.22899284061217895
66,2.5899740098566224
67,-0.46650851000029847
68,0.3086325477253642
69,-0.397659825430446
70,0.041907493949126184
71,-0.45108181901409794
72,1.2187425771626699
73,-0.44658944906490017
74,0.798520714615246
75,-0.7798461742891786
76,50.52591819419169
77,-0.9403298199703388
78,1.0364077288883085
79,-0.17487653919182655
80,-0.37960222344731964
81,0.219564025875284
82,-0.6145664112352157
83,3.160331213401534
84,-0.3911026381010191
85,-0.6208480897733047
86,5.065642846503001
87,-0.8757690169184414
88,4.64455206039043
89,-0.03622467945310026
90,-0.5603955759639433
91,-0.051045020052799206
92,6.861310445158025
93,-0.9717025564402393
94,8.150739540677153
95,-0.8461124022348375
96,5.4600428437672575
97,-0.5995698638006309
98,1.1029042685733113
99,-0.16247674160465597
100,1.547538573638561
101,-0.7570875194034594
102,0.14314363433622734
103,4.687225866892702
104,-0.05674345388033997
105,-0.9032279797328939
106,5.846723696204154
107,-0.6064425563194269
108,1.1692508625870817
109,-0.7233390758678278
110,4.739419956919452
111,-0.7390172375658477
112,-0.3497026137045999
113,5.744370400079613
114,-0.8410517813816131
115,0.5254933603554759
116,0.6195981408853286
117,-0.4435582217149654
118,-0.07953168202908367
119,0.2935444820146993
120,-0.5199456147345354
121,1.5108476408021718
122,-0.49859541223248416
123,0.5502285438469601
124,0.23091976941506176
125,0.30981884105190316
126,-0.8543844040325034
127,9.055510060229663
128,0.12411232697315411
129,-0.31947290393791883
130,-0.43956445931828414
131,1.6952982859902193
132,0.9187773878341783
133,-0.8509318683911025
134,0.8716379461261374
135,-0.3393246782507704
136,1.9298791747902695
137,-0.9102251457145669
138,10.278450962378413
139,-0.748180489426287
140,0.638832587176515
141,-0.7319198842754473
142,1.8249163869163354
143,-0.5788346589822326
144,6.497677911902318
145,-0.5507335187956834
146,-0.24086994825014418
147,0.852705779266475
148,-0.30094633114379277
149,0.30185289491144784
150,2.298934795880801
151,-0.8448077472976752
152,0.18590559260303796
153,-0.46667858602004775
154,4.044035043847233
155,-0.02810296848063598
156,-0.7804503903672619
157,1.5670770515369927
158,-0.18429071325197488
159,1.0032557778916016
