day_index,return
0,0.2883593586952573
1,0.029495730164585066
2,-0.17888574922965061
3,0.12014711217510499
4,-0.3180906793582772
5,-0.47107203030012634
6,0.06765231283290962
7,0.7213333945077482
8,-0.06678767368076521
9,0.2236591184555452
10,0.7424179763351182
11,-0.3083766524683482
12,-0.45494191057298783
13,1.448950671498936
14,-0.2095834089387174
15,0.4938669788589689
16,-0.4652970802745948
17,0.1609296712897259
18,1.353166489085151
19,-0.6589468279669173
20,-0.21469360691989414
21,-0.546791106238947
22,1.494037495790856
23,0.7794222058511289
24,1.1206039253875617
25,-0.604507466178387
26,-0.47318974793535507
27,1.530595976515185
28,-0.4917622246562873
29,0.14850444565926746
30,0.005548902746744799
31,0.1696444303181841
32,-0.1934023210487198
33,0.7282657196833708
34,0.17813258654068953
35,-0.3597536929306706
36,0.12017631349844926
37,0.1134825217690143
38,0.17863957878049463
39,-0.3934740034882648
40,-0.024347955778152075
41,-0.5455382672745652
42,1.4879759093269471
43,-0.5721976929566603
44,2.4234582295008593
45,-0.5070083905877266
46,1.6434308608280488
47,-0.7954418864378398
48,1.8307505887880002
49,-0.059567439929908206
50,-0.5784967488658934
51,1.4775475710698696
52,-0.45664427244337513
53,2.9066405522001304
54,-0.7074033816413929
55,-0.3775657417197593
56,4.821917684546852
57,0.3802323303673165
58,-0.5305946326618807
59,0.787624778858254
60,-0.6700230001127336
61,0.2638106739402608
62,-0.4838888449817902
63,0.608613434464816
64,-0.46534416914495613
65,0.3468618866132436
66,1.4009137069525686
67,-0.22142684829386827
68,-0.6084501364506811
69,0.7687593787771174
70,0.5668127086330195
71,-0.30752868520260446
72,0.04292906244746075
73,0.6552452534863042
74,-0.1447743048393898
75,-0.35136352380036207
76,0.18046600037185012
77,1.655989051614835
78,-0.47327176605543275
79,0.05366372299803701
80,-0.023682179566783423
81,-0.15619792139867694
82,-0.1078201799055073
83,-0.6518021379118628
84,2.716064414540711
85,-0.2812893454020061
86,0.21332006401351067
87,-0.27826835465358324
88,-0.07057753381618714
89,0.16232683608473208
90,0.44698019056202054
91,0.11147096711383919
92,-0.3423751083929226
93,-0.647293764833472
94,1.2124637772835203
95,0.12709297451181967
96,0.32456876590548944
97,-0.3020179520876848
98,-0.43599969756428414
99,1.0091706215758545
100,-0.17408257675610683
101,0.800017965500387
102,-0.2335824012092601
103,-0.6070938059326333
104,2.078431522438483
105,0.18968353911014146
106,-0.4913504402221247
107,0.538774445370835
108,-0.1351678304631141
109,0.4424327474279426
110,1.0023041396223555
111,-0.6599632705355487
112,-0.3816411966204012
113,0.5500053817689698
114,0.4899242295426891
115,-0.6684104869108509
116,0.8246831662306207
117,-0.09072170431915749
118,0.5171729114409676
119,-0.7077598696569527
120,1.847567757525467
121,0.11897467027233
122,-0.3774004054056863
123,1.135191423964237
124,-0.5754512884812635
125,0.5330658480413868
126,-0.3757910872120106
127,0.8227509343337944
128,0.3913893329725018
129,-0.2877584530367383
130,1.313780399355085
131,-0.5223186034654781
132,-0.5264701623884678
133,1.724440562493844
134,-0.3338876974247844
135,0.16459487632474246
136,0.23917355625929648
137,-0.6529791359506658
138,0.481193871822684
139,-0.011916447415232234
140,0.4479015339180583
141,0.4266144647975283
142,-0.22911684760734063
143,0.7129105579622426
144,-0.7508720486620675
145,0.7501545568212329
146,0.7582755947239408
147,-0.28221089617454387
148,-0.4219917142407388
149,0.3767602418859821
150,-0.3484231328650128
151,0.15323658371983528
152,-0.14631092604897
153,0.7243197919461668
154,0.7291468760428481
155,-0.014796932820400732
156,-0.22495393250777174
157,0.040105299343407674
158,-0.42697084944338237
159,1.3683683002441898
160,-0.7300024221623785
161,1.1480103280617038
162,-0.05391046585444892
163,0.1870340777530366
164,-0.1059631017763889
165,0.34095238404909667
166,-0.07910589362972242
167,-0.32959868973116113
168,0.11468718839186587
169,0.429251304790919
170,-0.2844646368136017
171,0.545510203252928
172,-0.16868896641449727
173,-0.5297092618668271
174,0.7741062794199649
175,0.18443334486956986
176,-0.573455824788253
177,-0.31113213452321864
178,1.2953377926912655
179,-0.25760875069121447
180,0.3761384621025581
181,-0.4695616629934253
182,0.45757124438898966
183,1.0804659073463938
184,-0.42143787819396694
185,0.1858379881755441
186,-0.22601003364437056
187,-0.5846931536954905
188,1.322385959789778
189,0.16858542571729296
190,0.23352975178955293
191,-0.23594779832995194
192,0.029632806562009728
193,-0.295203943794876
194,-0.07194390322939659
195,0.08142495559719354
196,0.62806060019388
197,-0.33102738109700813
198,1.0056280577588121
199,0.16850192801292585
200,-0.2556930727201733
201,-0.10510587001794824
202,-0.19212679441555214
203,-0.5873115559378657
204,0.6974129651287124
205,0.8003571628985946
206,0.34738401588787804
207,-0.19178785955077193
208,0.034657771815681304
209,0.16315053347888608
210,-0.113526131189989
211,0.17484369749444473
212,-0.6440362886298914
213,0.0597464160007013
214,1.4247617768680638
215,0.24084689934904513
216,-0.5230514443740395
217,0.5939287328327301
218,-0.3137785428159062
219,0.03879161883227811
220,-0.20451769323566227
221,0.3603680579188857
222,0.8984595500822845
223,-0.4787700897201168
224,0.1279077741849719
225,-0.26595862742087806
226,0.13332017685381414
227,-0.03755898923787582
228,-0.029286552685650946
229,0.30638338892427663
230,-0.6018115502764341
231,1.1125005426643053
232,0.4953966547555979
233,-0.04332730463005108
234,-0.18013713309861912
235,0.5048003402682193
236,-0.46888032184834716
237,0.23159421618132137
238,-0.6132211161919178
239,1.3367667673607695
0,0.8622218897040717
1,-0.46010303693102417
2,-0.19683352923147224
3,0.1476755688080038
4,-0.5777265837031402
5,0.7248974785731293
6,-0.24654447482441788
7,0.8287116953187066
8,-0.22252498211255933
9,-0.2680574112785483
10,0.31328771313425463
11,0.4033179740420154
12,0.29755478321980555
13,-0.23055321858133782
14,-0.2840747610759744
15,0.08566796161112333
16,-0.407990134296775
17,1.522772440977218
18,-0.27388392352166535
19,-0.6048779881252744
20,0.17409575298868396
21,1.9513636362265516
22,-0.7138268743750982
23,2.169222755860064
24,-0.3538389605747463
25,1.796563626665495
26,-0.7317460914790667
27,0.205783444610526
28,2.427227965332458
29,-0.664984707603194
30,0.2582261893275817
31,-0.2930954258944527
32,-0.2173133540144695
33,1.1017367875774497
34,-0.29738488851912304
35,-0.30597942506542
36,0.5415027121430844
37,-0.49940384292491935
38,1.5450012951665033
39,-0.45764317517507536
40,0.7788147360318118
41,-0.13559587601974943
42,-0.4459269033382377
43,1.1160410686798525
44,-0.6891257944844743
45,2.199159247138149
46,0.048998800264598685
47,0.047299130539466105
48,-0.16617785209214264
49,-0.5058475048434261
50,0.8940694486146852
51,0.39284825719406924
52,-0.7515934163525999
53,1.5308724366968889
54,0.1882713302540795
55,0.39546106830345384
56,-0.5218306417839078
57,0.850951403038374
58,-0.3075444052086267
59,-0.5254194438385571
60,2.098280785518267
61,-0.37302269571224267
62,0.36621454062318826
63,-0.25249296561137413
64,-0.24931630069314337
65,0.6587007445225754
66,-0.0883215020609549
67,-0.4546880347728427
68,1.553749319284516
69,0.024046904463522534
70,-0.389012457076618
71,0.14639961935805412
72,0.40429143283675906
73,-0.576079804001629
74,0.9584419413345207
75,-0.40226490128010917
76,0.5022385534438829
77,-0.6425865290625903
78,1.500998657359783
79,0.34002639816586266
80,-0.2727033219475097
81,-0.3338232687807189
82,0.5182161656725071
83,0.2611481342287103
84,0.2754510975585984
85,-0.3055712940266344
86,-0.023498069898746032
87,0.2812927521462334
88,-0.2452120226939506
89,0.14940369588599478
90,-0.09481524798271057
91,-0.3284659267648339
92,1.2932210188088575
93,-0.11980491586106512
94,-0.25909072243819653
95,-0.03495709617753873
96,0.3784632351328554
97,-0.09781996208621513
98,0.12153999091285983
99,-0.5965272320581825
100,0.22173834846875895
101,-0.1418039242411594
102,1.2623298177354099
103,-0.42102867953509204
104,0.10021495655165191
105,-0.10127090907728942
106,1.2554707169233321
107,-0.291043696919976
108,-0.08000244031278114
109,-0.19806905030720745
110,1.2168480552887746
111,0.09943347476133702
112,-0.766624345012893
113,1.0042218701802144
114,0.6147465919283768
115,0.9336451294903734
116,-0.7969070621419295
117,1.2312260474700287
118,-0.2632139449762577
119,-0.2853295617531296
120,-0.48354099731567446
121,3.189904754994875
122,-0.45371445580614744
123,0.2710255081231774
124,0.15925740384711617
125,0.003968134135851287
126,-0.16325461993757917
127,-0.19844310125679276
128,-0.15095723526830906
129,0.9232544314458297
130,-0.07844793327386623
131,0.3619021134534506
132,-0.31108714648372204
133,-0.14762839790928928
134,-0.4264052462379099
135,-0.31540132653943487
136,1.1247064675608711
137,0.15163216154552672
138,-0.37007502900530176
139,0.764931692783869
140,0.2071534154208048
141,0.18244664576030112
142,-0.41482355289389283
143,0.911695640919649
144,-0.44833568357503606
145,-0.0027679162055269657
146,-0.4709849759984176
147,0.9989170589721561
148,-0.4599796905097304
149,-0.18391247023072
150,1.4649252663935597
151,0.25294595916814644
152,0.21278527600541808
153,0.07115250745485402
154,-0.2690881790179648
155,-0.3009437806530374
156,0.22974762288694994
157,-0.14286668663649016
158,0.3334426562727373
159,0.11669629550290361
160,-0.32940417619627527
161,0.5890310826873912
162,0.0446667520979791
163,-0.3631308396457351
164,-0.5885544254478186
165,0.6241509283622406
166,-0.3903807444236652
167,1.2460661163984836
168,0.9564379432278332
169,-0.1212544498791801
170,-0.7967155089090595
171,2.1304967720533554
172,-0.05205140444557432
173,0.05060878958037973
174,-0.21560916557424992
175,0.8818057921776106
176,0.16960068061160039
177,-0.654079958443217
178,0.7269782822773887
179,-0.12255048681123326
180,-0.32186697696061306
181,0.5175814689740426
182,0.6567915165468416
183,-0.03162069213944818
184,-0.541394263428808
185,0.03886808417073295
186,0.7606807575387757
187,-0.08719925124677452
188,0.38714727036471874
189,-0.3752828196731224
190,-0.5774279289058466
191,0.5368484751644
192,2.0491577236428893
193,-0.5615500115159944
194,0.25682312716071687
195,0.06175637014075486
196,0.18645094301352194
197,0.005206023872657672
198,-0.26695770539810093
199,1.1145183161794896
200,-0.8215949388296192
201,1.6667618346370103
202,-0.6170300964482803
203,2.348629343296659
204,-0.1961699886743863
205,-0.6883001797179173
206,0.5157245155908898
207,1.0658021032722709
208,0.2772968854624258
209,-0.1060166699776407
210,-0.16629809505915594
211,0.08136001182552843
212,0.16191812670141914
213,0.1121455362479149
214,-0.5958168099652299
215,0.2875653517941317
216,0.618426450777185
217,0.39696672748416506
218,0.0010191980353728702
219,-0.3586461479914741
220,-0.003265895489215853
221,0.8049907234298184
222,-0.38531564380912864
223,-0.031639600524716815
224,0.20581315510335818
225,-0.47087413685069457
226,0.3455872643530644
227,-0.5951937952351483
228,1.6635308763103636
229,-0.11564042849771472
230,0.23464210258713725
231,-0.12106616288206207
232,0.39864388657024374
233,0.8210911367432412
234,-0.33535273855328396
235,-0.2460038243817334
236,-0.08542131381586548
237,0.037640848731253396
238,0.7941170083300477
239,-0.16160178058800645
0,1.2465135966865422
1,0.7002541551307018
2,-0.1002603069747372
3,-0.3573647708463188
4,0.495671718085966
5,0.004691669479310434
6,-0.24208414348769902
7,0.4686915442810784
8,-0.6800126749497347
9,1.8112095336397394
10,-0.31812137487068237
11,0.12094753764103205
12,0.8615610022876172
13,-0.527180100175654
14,-0.27017925763653694
15,0.28693316278141223
16,0.8298253725709075
17,-0.5066807924680733
