Ticker,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WMT
2021-01-04,123.08658599853516,112.45711517333984,202.94790649414065,159.3314971923828,126.68345642089844,202.72000122070312,168.73524475097656,73.20913696289062,39.52521896362305,47.40841293334961,176.28948974609375,45.5422477722168,242.7396697998047,242.2053070068359,193.88734436035156,99.6036376953125,44.902931213378906,142.1273651123047,113.5802993774414,194.1896820068359,69.3992919921875,211.22430419921875,134.81031799316406,125.56046295166016,219.6806182861328,125.75857543945312,332.5216979980469,47.34563827514648,211.89877319335935,46.305023193359375
2021-01-05,122.87889862060548,113.05731201171876,203.93280029296875,160.92550659179688,128.24974060058594,211.6300048828125,170.115478515625,75.188232421875,39.54320526123047,46.88724136352539,177.04356384277344,47.02549362182617,248.1714782714844,244.1599884033203,194.3628845214844,101.37165832519533,45.75271987915039,143.79835510253906,114.19833374023438,195.35357666015625,69.51931762695312,211.4280548095703,135.89764404296875,126.36219024658205,220.88717651367188,124.72025299072266,328.0499572753906,47.128414154052734,208.73626708984375,46.05853271484375
2021-01-06,124.7480926513672,117.23966979980467,208.84848022460935,156.91900634765625,123.93263244628906,211.02999877929688,179.5828094482422,77.60810089111328,39.92082977294922,45.39561462402344,177.7182159423828,49.24193572998047,261.5633850097656,245.55496215820312,197.90589904785156,103.9031219482422,46.19569396972656,145.15155029296875,119.56060791015624,194.91018676757812,70.61652374267578,205.94590759277344,136.97537231445312,127.69232177734376,215.5325164794922,128.95703125,341.8170471191406,47.69961929321289,206.89710998535156,46.34610366821289
2021-01-07,121.5468521118164,116.31232452392578,209.5379180908203,158.10800170898438,128.16165161132812,212.7100067138672,179.92556762695312,77.97105407714844,40.424339294433594,44.89241790771485,177.1824493408203,49.30935287475586,267.15093994140625,244.3527679443359,198.23223876953125,103.66204833984376,47.18107986450195,145.6419677734375,123.48687744140624,195.81544494628903,72.02234649658203,211.8064727783203,139.4771728515625,126.49884033203124,217.3572998046875,128.92922973632812,347.2972106933594,47.59228515625,208.0550994873047,46.34294128417969
2021-01-08,119.32676696777344,116.42704010009766,213.54025268554688,159.13499450683594,129.26780700683594,209.8999938964844,179.95335388183594,78.71430969238281,40.514251708984375,45.8988151550293,177.29159545898438,49.0565299987793,265.7128601074219,246.94992065429688,195.82669067382812,103.29237365722656,46.69290542602539,145.3422088623047,123.62320709228516,199.4088134765625,71.1737060546875,213.0969696044922,140.8243408203125,126.44415283203124,221.4056854248047,129.46690368652344,345.7369079589844,46.99870300292969,209.6509246826172,46.336612701416016
2021-01-11,118.30978393554688,115.73869323730467,212.7165374755859,155.7104949951172,126.26248931884766,206.7899932861328,179.5828094482422,79.1636962890625,40.78398895263672,45.10807800292969,177.68846130371094,49.60431671142578,269.1479187011719,248.9138641357422,194.26963806152344,103.33255767822266,46.59345626831055,144.73377990722656,125.46820068359376,197.89389038085935,72.86239624023438,211.03025817871097,141.49789428710938,125.58780670166016,217.6265106201172,127.4087905883789,343.22515869140625,46.72223663330078,207.15985107421875,46.545188903808594
2021-01-12,119.24798583984376,116.2740707397461,211.83908081054688,156.04150390625,126.08628845214844,208.41000366210935,182.99180603027344,80.66746520996094,41.17061233520508,45.02720260620117,174.61273193359375,51.44150924682617,276.8239440917969,253.59420776367188,194.75450134277344,103.83883666992188,48.130313873291016,143.607666015625,127.4404296875,195.4644317626953,71.22513580322266,208.5462951660156,139.57337951660156,124.8589859008789,214.90432739257812,130.1807861328125,340.0093688964844,46.55961608886719,203.2383270263672,47.07608795166016
2021-01-13,119.08326721191406,117.019775390625,212.86875915527344,158.29449462890625,128.13223266601562,207.2100067138672,181.4633026123047,80.58968353271484,40.78398895263672,45.0721321105957,174.74169921875,50.59033203125,277.4926452636719,251.5017852783203,193.020263671875,101.99850463867188,51.4842414855957,143.38967895507812,127.55860137939452,195.9170684814453,70.58223724365234,209.91441345214844,137.63926696777344,125.05030059814452,217.55670166015625,131.87730407714844,337.7925720214844,46.396995544433594,203.7151336669922,46.59575271606445
2021-01-14,119.17637634277344,118.33912658691406,216.378662109375,156.37350463867188,126.1939697265625,209.91000366210935,182.86209106445312,82.52556610107422,40.59516906738281,44.23646926879883,172.07273864746094,50.27009201049805,282.008544921875,246.26161193847656,194.5027313232422,103.64598083496094,53.563499450683594,145.89620971679688,128.3038330078125,192.60079956054688,70.43650817871094,206.69300842285156,135.96502685546875,123.7201690673828,214.98410034179688,131.94223022460938,333.50164794921875,46.38072204589844,196.42672729492188,46.444061279296875
2021-01-15,118.56045532226562,116.7807846069336,219.8079833984375,155.21249389648438,124.46125793457033,204.32000732421875,180.2868499755859,79.58717346191406,40.846923828125,43.76021957397461,170.09832763671875,48.29805374145508,275.7247619628906,252.9151153564453,192.0412750244141,103.17986297607422,52.05377197265625,145.57835388183594,126.00440979003906,193.9033203125,71.4737319946289,206.33399963378903,135.4069061279297,122.79090118408205,212.53111267089844,132.7951202392578,334.2342529296875,46.65719223022461,196.1640167236328,45.70775604248047
2021-01-19,121.11714935302734,121.1785888671875,222.29718017578125,156.03799438476562,125.13673400878906,210.7100067138672,180.7245330810547,81.67861938476562,40.63113021850586,43.58949661254883,170.91189575195312,48.50030517578125,269.48681640625,250.71258544921875,192.77783203125,103.6861343383789,52.42443084716797,147.8306121826172,125.4591064453125,193.14581298828125,71.31085968017578,210.0114288330078,134.0116729736328,121.71585845947266,216.14077758789065,133.04542541503906,335.0810241699219,46.38884735107422,196.2321319580078,45.312747955322266
2021-01-20,121.9049301147461,123.27232360839844,225.9592742919922,163.16900634765625,129.24822998046875,211.4499969482422,179.12274169921875,82.43051147460938,40.7660026550293,43.74225997924805,172.28111267089844,49.35991668701172,266.070068359375,251.7312164306641,194.00857543945312,104.53802490234376,53.03915786743164,147.4673309326172,123.57774353027344,197.33963012695312,70.68511199951172,217.6768035888672,137.40838623046875,120.19438934326172,222.80169677734375,134.4453125,333.79656982421875,46.55961608886719,200.4650115966797,45.982688903808594
2021-01-21,122.2271957397461,121.82868957519533,225.66378784179688,165.34950256347656,133.98622131347656,207.41000366210935,178.98304748535156,79.51803588867188,40.5592041015625,43.984867095947266,169.9395751953125,48.50873947143555,265.0625305175781,256.09039306640625,191.35128784179688,105.79972839355467,56.46541976928711,146.8770294189453,122.54166412353516,197.24725341796875,69.587890625,218.2880859375,136.2633056640625,120.07618713378906,221.53530883789065,137.8755645751953,337.7544860839844,46.567745208740234,199.61843872070312,45.77411651611328
2021-01-22,121.05988311767578,120.59539794921876,226.98001098632812,164.6114959716797,136.13992309570312,205.83999633789065,178.750244140625,79.27606201171875,40.253509521484375,43.571529388427734,171.42784118652344,48.45817184448242,265.08087158203125,260.6331787109375,188.5728302001953,95.32022857666016,51.222068786621094,148.52992248535156,121.59644317626952,197.1086883544922,69.41644287109375,219.2389678955078,134.08863830566406,119.15046691894533,225.1250457763672,135.20553588867188,330.6663818359375,46.730377197265625,196.58241271972656,46.241825103759766
2021-01-25,122.02666473388672,115.82473754882812,230.2034149169922,164.6999969482422,139.90879821777344,203.36000061035156,174.46633911132812,78.55873107910156,40.487274169921875,43.83211135864258,170.54481506347656,48.23062515258789,259.2643127441406,261.624267578125,188.218505859375,95.2960968017578,50.11915969848633,150.73670959472656,120.07865142822266,197.0717315673828,69.56216430664062,222.7126617431641,132.3565673828125,121.20352172851562,225.2746124267578,135.68760681152344,330.9137878417969,47.50284576416016,195.57041931152344,46.20072937011719
2021-01-26,126.00851440429688,111.04450225830078,231.5464782714844,166.30650329589844,140.1437530517578,202.05999755859375,174.34532165527344,77.22782135009766,40.69407272338867,44.290382385253906,168.2330322265625,46.97493362426758,258.09173583984375,259.3482971191406,187.46331787109375,98.43834686279295,49.91123580932617,154.82342529296875,119.58786010742188,198.9562225341797,68.79068756103516,225.4294891357422,129.9990997314453,121.9825668334961,225.61363220214844,133.2308807373047,326.4421081542969,45.99855422973633,196.57272338867188,46.614707946777344
2021-01-27,133.67144775390625,109.07505798339844,224.7952423095703,161.62899780273438,139.06689453125,194.02999877929688,168.2174530029297,76.22531127929688,41.08968353271485,43.60747146606445,161.75413513183594,45.83721923828125,250.3698883056641,251.5017852783203,185.89691162109375,98.42229461669922,48.446720123291016,152.46221923828125,116.20691680908205,191.21517944335935,66.06478118896484,225.9825439453125,126.07312774658205,117.66566467285156,224.1378631591797,129.3278350830078,316.813720703125,44.82765579223633,189.72218322753903,45.45494842529297
2021-01-28,131.35821533203125,113.74055480957033,221.83154296875,161.88099670410156,134.20159912109375,197.22999572753903,171.67250061035156,76.93397521972656,40.7660026550293,44.16458511352539,170.53489685058594,45.82878494262695,251.91798400878903,255.17269897460935,189.12294006347656,96.50157928466795,50.688697814941406,153.62466430664062,118.25183868408205,191.04893493652344,66.79340362548828,231.83346557617188,129.6334228515625,119.48041534423828,225.8529510498047,129.7913818359375,321.7230224609375,45.02280807495117,192.8847198486328,45.426513671875
2021-01-29,125.80084228515624,111.14966583251952,216.1727294921875,160.30999755859375,129.17974853515625,194.19000244140625,170.27557373046875,73.63261413574219,40.082672119140625,43.266014099121094,166.85391235351562,43.738765716552734,248.3913726806641,248.53759765625,182.1580810546875,95.72203826904295,50.18244171142578,148.14846801757812,116.94307708740234,191.99114990234375,66.06478118896484,225.07049560546875,128.5460968017578,117.5098648071289,224.91563415527344,126.3612060546875,317.37506103515625,44.51866149902344,188.0484619140625,44.39632034301758
2021-02-01,125.11335754394533,111.88583374023438,215.27731323242188,167.1439971923828,131.3137969970703,195.83999633789065,172.0263671875,74.67832946777344,40.819950103759766,43.56254959106445,169.63201904296875,44.45509719848633,251.65228271484375,247.84930419921875,182.33523559570312,96.87126159667967,51.24919509887695,147.76702880859375,117.8064956665039,192.07427978515625,66.31334686279297,232.53204345703125,130.58609008789062,118.20642852783205,227.8073577880859,128.1319122314453,317.77471923828125,44.13649368286133,193.0209503173828,44.01077651977539
2021-02-02,125.34249114990234,115.39451599121094,215.3310546875,169.0,132.14585876464844,200.94000244140625,179.271728515625,75.2400894165039,41.206565856933594,43.99385452270508,175.57513427734375,46.02262115478515,262.8641662597656,249.7672882080078,186.5868682861328,95.98724365234376,52.4334716796875,146.44113159179688,121.43284606933594,193.7647247314453,66.66482543945312,232.396240234375,134.31956481933594,118.04143524169922,233.5309600830078,129.6337890625,322.2652893066406,44.31538009643555,197.1565399169922,44.48479843139648
2021-02-03,125.67195129394533,115.14594268798828,212.27781677246097,165.62649536132812,131.1179962158203,207.38999938964844,178.2938995361328,76.88211822509766,41.15262222290039,43.8231201171875,175.0492706298828,46.64625549316406,264.31146240234375,251.6119384765625,185.67312622070312,95.7300796508789,52.1441764831543,145.75999450683594,122.82341003417967,192.7948303222656,66.2790756225586,235.7825927734375,133.39581298828125,118.18811798095705,234.14920043945312,128.54908752441406,321.4756774902344,44.55120086669922,195.9402008056641,44.62068557739258
2021-02-04,126.83209228515624,119.40990447998048,212.4031524658203,166.5500030517578,134.49526977539062,210.63999938964844,178.4801788330078,76.91669464111328,42.48331069946289,44.038780212402344,178.8195343017578,47.4805793762207,269.0746765136719,255.8793487548828,187.02508544921875,97.25700378417967,53.47024917602539,147.11317443847656,125.64994049072266,194.9378662109375,65.17327880859375,234.82196044921875,135.3203125,118.26139831542967,237.30015563964844,133.434814453125,313.322021484375,44.83578872680664,203.61781311035156,45.04096984863281
2021-02-05,128.20001220703125,120.72924041748048,211.59730529785156,167.6074981689453,134.0786590576172,207.92999267578125,179.7373809814453,77.14141845703125,43.229583740234375,44.61386489868164,179.7422637939453,48.23905944824219,268.8455810546875,255.91595458984375,189.1975250244141,97.87580871582033,52.91545104980469,149.3472137451172,125.40460205078124,196.3696746826172,64.97611236572266,235.00633239746097,139.6311492919922,118.75634765625,238.20755004882812,134.27847290039062,308.7456970214844,44.982154846191406,203.1507568359375,45.61927795410156
2021-02-08,129.4532928466797,122.36407470703124,212.7165374755859,166.14700317382812,134.22569274902344,211.9499969482422,183.881591796875,79.05999755859375,44.00282669067383,44.856483459472656,188.51307678222656,48.331756591796875,274.9369812011719,256.98974609375,190.073974609375,99.33844757080078,53.806766510009766,149.77406311035156,127.3677215576172,195.44595336914065,64.32464599609375,235.268310546875,137.99533081054688,118.38973999023438,238.24742126464844,135.53929138183594,308.58392333984375,44.762603759765625,201.3213348388672,45.83100891113281
2021-02-09,129.58218383789062,121.11166381835938,211.8927764892578,165.25,133.3433380126953,215.1199951171875,183.72328186035156,78.610595703125,43.607208251953125,44.6588020324707,186.73709106445312,47.69968795776367,275.220947265625,253.998046875,188.35838317871097,99.43617248535156,53.46114730834961,151.0000762939453,126.8587646484375,199.5104217529297,64.32464599609375,236.52972412109375,136.43650817871094,117.93147277832033,236.0238037109375,136.42930603027344,313.6169738769531,44.72195053100586,200.9613037109375,46.08381271362305
2021-02-10,129.68243408203125,122.59352111816406,213.5134124755859,164.32899475097656,132.73548889160156,211.9199981689453,184.133056640625,79.95880126953125,42.474327087402344,44.56894302368164,188.14598083496097,48.6014404296875,278.7200927734375,255.760009765625,188.48890686035156,99.55016326904295,53.533912658691406,151.49049377441406,126.93148803710938,198.05093383789065,64.19607543945312,235.60791015625,137.08120727539062,117.51903533935548,236.0437469482422,135.2889862060547,317.20379638671875,44.68941879272461,200.8834686279297,45.546592712402344
2021-02-11,127.95672607421876,122.67000579833984,212.0160369873047,163.10650634765625,132.48062133789062,210.66000366210935,184.71975708007812,79.52667999267578,42.780025482177734,45.19792938232422,189.4159698486328,48.6014404296875,276.9246826171875,254.26412963867188,188.5075531005859,98.46707153320312,55.17103576660156,150.80935668945312,126.57701873779295,197.9307861328125,64.0674819946289,237.2283172607422,138.12042236328125,117.61984252929688,240.55084228515625,135.66908264160156,316.88983154296875,44.39670181274414,205.30812072753903,45.511837005615234
2021-02-12,129.03257751464844,123.9224090576172,213.9734649658203,163.885498046875,132.71588134765625,210.97999572753903,184.3844757080078,79.98472595214844,42.519287109375,45.548377990722656,186.20132446289065,49.00596237182617,280.5887145996094,254.6771545410156,189.80357360839844,98.3774642944336,56.216983795166016,151.28164672851562,128.3765411376953,197.5890350341797,64.29035186767578,237.7134552001953,136.75404357910156,116.96907806396484,239.68331909179688,135.31680297851562,312.2945251464844,44.07144927978515,204.6259002685547,45.65403747558594
2021-02-16,127.53791809082033,124.93582916259766,210.03155517578125,163.44749450683594,130.57864379882812,217.17999267578125,188.47283935546875,81.6236801147461,41.81796646118164,45.17097473144531,184.8916473388672,49.51161575317383,285.7549133300781,252.73158264160156,189.68234252929688,97.78297424316406,56.817256927490234,149.91029357910156,131.4666748046875,198.63287353515625,63.64745330810547,236.4617919921875,136.35955810546875,117.2440414428711,247.87985229492188,136.6703643798828,308.8503112792969,44.030799865722656,202.6182403564453,46.03009796142578
2021-02-17,127.55236053466795,122.90901947021484,212.5301818847656,165.4320068359375,128.2747344970703,215.52000427246097,188.39830017089844,84.06897735595703,41.584205627441406,45.04517364501953,184.98094177246097,49.33463287353515,286.4694519042969,257.80657958984375,188.2465057373047,97.7015380859375,56.25336456298828,150.44610595703125,131.87567138671875,197.17332458496097,64.75325775146484,237.49264526367188,138.5534210205078,117.73897552490234,246.95249938964844,137.62521362304688,310.9814758300781,46.34007263183594,202.2381591796875,46.516746520996094
