Ticker,Close
2019-01-02,91012.0
2019-01-03,91564.0
2019-01-04,91841.0
2019-01-07,91699.0
2019-01-08,92032.0
2019-01-09,93613.0
2019-01-10,93806.0
2019-01-11,93658.0
2019-01-14,94474.0
2019-01-15,94056.0
2019-01-16,94393.0
2019-01-17,95351.0
2019-01-18,96097.0
2019-01-21,96010.0
2019-01-22,95103.0
2019-01-23,96558.0
2019-01-24,97677.0
2019-01-28,95444.0
2019-01-29,95639.0
2019-01-30,96996.0
2019-01-31,97394.0
2019-02-01,97861.0
2019-02-04,98589.0
2019-02-05,98311.0
2019-02-06,94636.0
2019-02-07,94406.0
2019-02-08,95343.0
2019-02-11,94413.0
2019-02-12,96168.0
2019-02-13,95842.0
2019-02-14,98015.0
2019-02-15,97526.0
2019-02-18,96510.0
2019-02-19,97659.0
2019-02-20,96545.0
2019-02-21,96932.0
2019-02-22,97886.0
2019-02-25,97240.0
2019-02-26,97603.0
2019-02-27,97307.0
2019-02-28,95584.0
2019-03-01,94604.0
2019-03-06,94217.0
2019-03-07,94340.0
2019-03-08,95365.0
2019-03-11,98027.0
2019-03-12,97828.0
2019-03-13,98904.0
2019-03-14,98605.0
2019-03-15,99137.0
2019-03-18,99994.0
2019-03-19,99588.0
2019-03-20,98041.0
2019-03-21,96729.0
2019-03-22,93735.0
2019-03-25,93662.0
2019-03-26,95307.0
2019-03-27,91903.0
2019-03-28,94389.0
2019-03-29,95415.0
2019-04-01,96054.0
2019-04-02,95387.0
2019-04-03,94491.0
2019-04-04,96313.0
2019-04-05,97108.0
2019-04-08,97369.0
2019-04-09,96292.0
2019-04-10,95953.0
2019-04-11,94755.0
2019-04-12,92875.0
2019-04-15,93083.0
2019-04-16,94333.0
2019-04-17,93285.0
2019-04-18,94578.0
2019-04-22,94588.0
2019-04-23,95923.0
2019-04-24,95045.0
2019-04-25,96552.0
2019-04-26,96236.0
2019-04-29,96188.0
2019-04-30,96353.0
2019-05-02,95528.0
2019-05-03,96008.0
2019-05-06,95009.0
2019-05-07,94389.0
2019-05-08,95597.0
2019-05-09,94808.0
2019-05-10,94258.0
2019-05-13,91727.0
2019-05-14,92092.0
2019-05-15,91623.0
2019-05-16,90024.0
2019-05-17,89993.0
2019-05-20,91946.0
2019-05-21,94485.0
2019-05-22,94361.0
2019-05-23,93910.0
2019-05-24,93628.0
2019-05-27,94864.0
2019-05-28,96393.0
2019-05-29,96567.0
2019-05-30,97457.0
2019-05-31,97030.0
2019-06-03,97020.0
2019-06-04,97380.0
2019-06-05,95999.0
2019-06-06,97205.0
2019-06-07,97821.0
2019-06-10,97467.0
2019-06-11,98960.0
2019-06-12,98321.0
2019-06-13,98774.0
2019-06-14,98040.0
2019-06-17,97623.0
2019-06-18,99404.0
2019-06-19,100303.0
2019-06-21,102013.0
2019-06-24,102062.0
2019-06-25,100093.0
2019-06-26,100689.0
2019-06-27,100724.0
2019-06-28,100967.0
2019-07-01,101340.0
2019-07-02,100605.0
2019-07-03,102043.0
2019-07-04,103636.0
2019-07-05,104089.0
2019-07-08,104530.0
2019-07-10,105817.0
2019-07-11,105146.0
2019-07-12,103906.0
2019-07-15,103803.0
2019-07-16,103775.0
2019-07-17,103856.0
2019-07-18,104717.0
2019-07-19,103452.0
2019-07-22,103949.0
2019-07-23,103704.0
2019-07-24,104120.0
2019-07-25,102655.0
2019-07-26,102819.0
2019-07-29,103483.0
2019-07-30,102933.0
2019-07-31,101812.0
2019-08-01,102126.0
2019-08-02,102674.0
2019-08-05,100098.0
2019-08-06,102164.0
2019-08-07,102782.0
2019-08-08,104115.0
2019-08-09,103996.0
2019-08-12,101915.0
2019-08-13,103299.0
2019-08-14,100258.0
2019-08-15,99057.0
2019-08-16,99806.0
2019-08-19,99469.0
2019-08-20,99222.0
2019-08-21,101202.0
2019-08-22,100011.0
2019-08-23,97667.0
2019-08-26,96430.0
2019-08-27,97276.0
2019-08-28,98194.0
2019-08-29,100524.0
2019-08-30,101135.0
2019-09-02,100626.0
2019-09-03,99681.0
2019-09-04,101201.0
2019-09-05,102243.0
2019-09-06,102935.0
2019-09-09,103181.0
2019-09-10,103032.0
2019-09-11,103446.0
2019-09-12,104371.0
2019-09-13,103501.0
2019-09-16,103680.0
2019-09-17,104617.0
2019-09-18,104532.0
2019-09-19,104339.0
2019-09-20,104817.0
2019-09-23,104638.0
2019-09-24,103876.0
2019-09-25,104481.0
2019-09-26,105319.0
2019-09-27,105078.0
2019-09-30,104745.0
2019-10-01,104053.0
2019-10-02,101031.0
2019-10-03,101516.0
2019-10-04,102551.0
2019-10-07,100573.0
2019-10-08,99981.0
2019-10-09,101249.0
2019-10-10,101817.0
2019-10-11,103832.0
2019-10-14,104302.0
2019-10-15,104490.0
2019-10-16,105423.0
2019-10-17,105016.0
2019-10-18,104729.0
2019-10-21,106022.0
2019-10-22,107381.0
2019-10-23,107544.0
2019-10-24,106986.0
2019-10-25,107364.0
2019-10-28,108187.0
2019-10-29,107556.0
2019-10-30,108408.0
2019-10-31,107220.0
2019-11-01,108196.0
2019-11-04,108601.0
2019-11-05,108451.0
2019-11-06,108336.0
2019-11-07,109581.0
2019-11-08,107629.0
2019-11-11,108215.0
2019-11-12,106785.0
2019-11-13,105914.0
2019-11-14,106557.0
2019-11-18,106347.0
2019-11-19,105618.0
2019-11-21,107497.0
2019-11-22,108692.0
2019-11-25,108424.0
2019-11-26,107059.0
2019-11-27,107708.0
2019-11-28,108290.0
2019-11-29,108233.0
2019-12-02,109061.0
2019-12-03,108956.0
2019-12-04,110301.0
2019-12-05,110622.0
2019-12-06,111126.0
2019-12-09,110977.0
2019-12-10,110672.0
2019-12-11,110964.0
2019-12-12,112200.0
2019-12-13,112565.0
2019-12-16,111896.0
2019-12-17,112616.0
2019-12-18,114315.0
2019-12-19,115131.0
2019-12-20,115121.0
2019-12-23,115863.0
2019-12-26,117203.0
2019-12-27,116534.0
2019-12-30,115964.0
