Ticker,HAPV3.SA,B3SA3.SA,ENEV3.SA,CPFE3.SA,LREN3.SA,BRAP4.SA,BPAC11.SA,ITUB4.SA,COGN3.SA,SUZB3.SA,VAMO3.SA,PETR4.SA,BBDC3.SA,IRBR3.SA,CXSE3.SA,CSNA3.SA,CMIN3.SA,JBSS3.SA,RAIZ4.SA,CSAN3.SA,MRVE3.SA,ABEV3.SA,EMBR3.SA,TAEE11.SA,TIMS3.SA,PETZ3.SA,RAIL3.SA,EQTL3.SA,CRFB3.SA,SBSP3.SA,TOTS3.SA,CPLE6.SA,ALOS3.SA,ALPA4.SA,ELET6.SA,BEEF3.SA,RENT3.SA,MGLU3.SA,ELET3.SA,CMIG4.SA,VBBR3.SA,MRFG3.SA,SANB11.SA,VALE3.SA,ENGI11.SA,AZUL4.SA,SMTO3.SA,CVCB3.SA,FLRY3.SA,GOAU4.SA,SLCE3.SA,IGTI11.SA,BBSE3.SA,ASAI3.SA,TRPL4.SA,BRAV3.SA,VIVA3.SA,YDUQ3.SA,MULT3.SA,CYRE3.SA,UGPA3.SA,GGBR4.SA,AZZA3.SA,PCAR3.SA,STBP3.SA,RECV3.SA,CCRO3.SA,VIVT3.SA,EZTC3.SA,AURE3.SA,LWSA3.SA,EGIE3.SA,HYPE3.SA,BBDC4.SA,BRKM5.SA,ITSA4.SA,PRIO3.SA,NTCO3.SA,WEGE3.SA,BBAS3.SA,RADL3.SA,USIM5.SA,KLBN11.SA,BRFS3.SA,PETR3.SA,RDOR3.SA
2020-01-02,13.288000106811523,15.036665916442871,10.96500015258789,35.209999084472656,51.85919952392578,17.531404495239258,18.952499389648438,38.029998779296875,12.199999809265137,40.790000915527344,8.040529251098633,30.700000762939453,26.626596450805664,917.580810546875,10.010000228881836,14.6899995803833,9.289999961853027,27.200000762939453,7.239999771118164,17.927499771118164,22.200000762939453,19.200000762939453,20.200000762939453,30.84000015258789,15.770000457763672,15.45456314086914,26.399999618530273,23.52216911315918,23.93000030517578,60.54999923706055,22.99350357055664,6.8660712242126465,21.989999771118164,32.554866790771484,38.709999084472656,12.360014915466309,49.387420654296875,115.34874725341797,38.18000030517578,7.075131893157959,30.739999771118164,10.002962112426758,49.00111389160156,54.33000183105469,53.290000915527344,58.79999923706055,24.0,36.849517822265625,29.251476287841797,9.680000305175781,10.739668846130371,20.459999084472656,38.099998474121094,14.279999732971191,22.770000457763672,,29.18000030517578,46.75,33.54999923706055,31.110000610351562,11.794570922851562,16.4761905670166,63.90999984741211,11.768568992614746,8.270000457763672,15.274391174316406,19.0,48.2400016784668,52.83000183105469,16.399999618530273,5.150000095367432,52.0,36.0,28.18181800842285,30.399999618530273,11.782777786254883,7.156000137329102,38.32701110839844,17.6200008392334,26.899999618530273,22.082691192626953,9.699999809265137,16.80908966064453,34.15435028076172,32.79999923706055,66.53424072265625
2020-01-03,13.850000381469727,14.603333473205566,11.067500114440918,34.9900016784668,51.498443603515625,17.780338287353516,19.00749969482422,37.630001068115234,12.149999618530273,40.650001525878906,8.040529251098633,30.450000762939453,26.198347091674805,910.449951171875,10.010000228881836,14.579999923706055,9.289999961853027,27.469999313354492,7.239999771118164,18.274999618530273,22.200000762939453,18.93000030517578,20.40999984741211,30.799999237060547,15.800000190734863,15.45456314086914,25.6299991607666,23.24250030517578,24.549999237060547,59.5099983215332,23.482303619384766,6.861072063446045,21.989999771118164,32.554866790771484,38.54999923706055,12.684501647949219,48.67079544067383,114.31989288330078,37.599998474121094,6.998672008514404,30.559999465942383,10.22171401977539,48.97230911254883,53.93000030517578,54.209999084472656,56.7599983215332,24.34000015258789,36.42918014526367,28.393356323242188,9.699999809265137,10.6942138671875,20.459999084472656,37.68000030517578,14.279999732971191,22.200000762939453,,29.0,45.77000045776367,33.54999923706055,32.79999923706055,11.656353950500488,16.206348419189453,63.0,11.768568992614746,8.4399995803833,15.274391174316406,18.790000915527344,48.79999923706055,53.25,16.399999618530273,5.150000095367432,52.29999923706055,36.7400016784668,28.18181800842285,31.75,11.610346794128418,7.570000171661377,40.996803283691406,17.395000457763672,26.854999542236328,21.590383529663086,9.600000381469727,17.218181610107422,34.211463928222656,31.989999771118164,66.53424072265625
2020-01-06,13.392000198364258,14.463333129882812,11.350000381469727,35.31999969482422,51.453346252441406,17.863317489624023,18.979999542236328,37.06999969482422,11.989999771118164,40.58000183105469,8.040529251098633,30.809999465942383,26.048084259033203,901.93896484375,10.010000228881836,14.220000267028809,9.289999961853027,26.81999969482422,7.239999771118164,18.167499542236328,21.899999618530273,19.020000457763672,20.3799991607666,30.989999771118164,15.779999732971191,15.45456314086914,24.899999618530273,23.2724666595459,23.479999542236328,58.599998474121094,22.94695281982422,6.872068881988525,21.989999771118164,32.04526138305664,38.61000061035156,12.674670219421387,48.10346603393555,114.4134292602539,37.779998779296875,7.095521926879883,29.030000686645508,10.032792091369629,45.612125396728516,53.61000061035156,54.380001068115234,55.0,25.100000381469727,36.115989685058594,29.232616424560547,9.649999618530273,10.599172592163086,20.459999084472656,38.29999923706055,14.279999732971191,22.329999923706055,,28.489999771118164,46.650001525878906,33.4900016784668,32.5,11.402955055236816,16.16666603088379,62.61000061035156,11.768568992614746,8.329999923706055,15.274391174316406,18.309999465942383,48.33000183105469,53.5,16.399999618530273,5.150000095367432,51.86000061035156,35.900001525878906,27.678436279296875,33.400001525878906,11.585714340209961,7.7179999351501465,40.126869201660156,17.440000534057617,26.5,21.16538429260254,9.420000076293945,17.372726440429688,33.85926055908203,33.029998779296875,66.53424072265625
2020-01-07,13.02400016784668,14.930000305175781,11.265000343322754,34.90999984741211,51.42628860473633,17.94168472290039,18.899999618530273,36.209999084472656,12.079999923706055,41.099998474121094,8.040529251098633,30.690000534057617,25.604808807373047,907.919677734375,10.010000228881836,14.220000267028809,9.289999961853027,27.299999237060547,7.239999771118164,18.4950008392334,22.0,19.059999465942383,20.5,30.6200008392334,15.949999809265137,15.45456314086914,25.270000457763672,23.15260887145996,23.34000015258789,57.599998474121094,23.04338264465332,6.907060146331787,21.989999771118164,32.774696350097656,39.20000076293945,13.254813194274902,48.57126235961914,114.08606719970703,38.75,7.355486869812012,28.989999771118164,10.341033935546875,45.516117095947266,54.0,53.7400016784668,56.81999969482422,24.899999618530273,36.594017028808594,29.534372329711914,9.720000267028809,10.330577850341797,20.459999084472656,38.31999969482422,14.279999732971191,22.170000076293945,,27.899999618530273,45.779998779296875,33.58000183105469,32.599998474121094,11.656353950500488,16.42063331604004,62.900001525878906,11.768568992614746,8.329999923706055,15.274391174316406,18.719999313354492,49.400001525878906,54.2400016784668,16.399999618530273,5.150000095367432,51.970001220703125,35.54999923706055,27.197595596313477,32.529998779296875,11.429704666137695,7.728000164031982,40.776817321777344,17.575000762939453,26.299999237060547,20.875,9.510000228881836,17.42727279663086,33.46897888183594,32.58000183105469,66.53424072265625
2020-01-08,12.755999565124512,14.890000343322754,11.212499618530273,34.689998626708984,51.75999450683594,17.937074661254883,18.732500076293945,35.619998931884766,12.0,43.150001525878906,8.040529251098633,30.5,25.21412467956543,911.3700561523438,10.010000228881836,14.199999809265137,9.289999961853027,27.969999313354492,7.239999771118164,18.190000534057617,21.6200008392334,18.969999313354492,20.329999923706055,30.309999465942383,16.1200008392334,15.45456314086914,25.600000381469727,23.312419891357422,22.899999618530273,56.75,22.734142303466797,6.7990899085998535,21.989999771118164,33.13441848754883,39.529998779296875,13.402308464050293,48.33238983154297,117.5935287475586,39.310001373291016,7.559381008148193,28.850000381469727,10.599559783935547,45.1609001159668,54.0099983215332,53.70000076293945,56.91999816894531,24.700000762939453,36.5445671081543,29.355205535888672,9.65999984741211,10.392560958862305,20.459999084472656,38.29999923706055,14.279999732971191,22.0,,27.950000762939453,45.5099983215332,33.709999084472656,31.59000015258789,11.564208984375,16.4841251373291,62.0,11.519638061523438,8.1899995803833,15.274391174316406,18.59000015258789,49.900001525878906,54.79999923706055,16.399999618530273,5.150000095367432,51.45000076293945,35.09000015258789,26.776859283447266,34.15999984741211,11.25727367401123,7.570000171661377,40.98680114746094,16.90999984741211,26.059999465942383,21.153846740722656,9.390000343322754,17.618181228637695,34.754051208496094,32.04999923706055,66.53424072265625
2020-01-09,12.680000305175781,14.883333206176758,11.375,35.31999969482422,51.363155364990234,17.706581115722656,18.860000610351562,34.90999984741211,12.100000381469727,43.040000915527344,8.040529251098633,30.399999618530273,24.966190338134766,946.5643310546875,10.010000228881836,14.050000190734863,9.289999961853027,28.309999465942383,7.239999771118164,17.9950008392334,21.459999084472656,18.81999969482422,20.190000534057617,29.93000030517578,15.899999618530273,15.45456314086914,25.93000030517578,23.59208869934082,23.399999618530273,57.619998931884766,23.10988426208496,7.000032901763916,21.989999771118164,33.93380355834961,40.11000061035156,13.195816040039062,48.59116744995117,121.77909851074219,39.349998474121094,7.498212814331055,28.09000015258789,10.84814167022705,44.306453704833984,53.29999923706055,54.720001220703125,57.279998779296875,24.790000915527344,35.7615852355957,29.902137756347656,9.670000076293945,10.330577850341797,20.459999084472656,38.189998626708984,14.279999732971191,21.920000076293945,,28.399999618530273,45.90999984741211,33.5,31.43000030517578,11.587244987487793,16.396825790405273,61.29999923706055,12.070463180541992,8.199999809265137,15.274391174316406,18.139999389648438,49.060001373291016,55.599998474121094,16.399999618530273,5.150000095367432,51.599998474121094,35.84000015258789,26.348609924316406,34.849998474121094,11.035576820373535,7.28000020980835,41.99672317504883,16.65999984741211,25.530000686645508,21.79038429260254,9.329999923706055,17.509090423583984,35.068180084228516,32.22999954223633,66.53424072265625
2020-01-10,12.40999984741211,14.766666412353516,11.420000076293945,35.9900016784668,51.52549743652344,17.651262283325195,19.125,34.599998474121094,12.199999809265137,43.11000061035156,8.040529251098633,30.270000457763672,24.530427932739258,947.0243530273438,10.010000228881836,14.210000038146973,9.289999961853027,28.15999984741211,7.239999771118164,18.262500762939453,21.25,18.889999389648438,20.110000610351562,30.450000762939453,16.31999969482422,15.45456314086914,25.670000076293945,23.87175750732422,23.639999389648438,57.40999984741211,22.93697738647461,7.192978858947754,21.989999771118164,33.68399429321289,40.650001525878906,13.136817932128906,47.62571334838867,121.12437438964844,40.099998474121094,7.610354900360107,28.200000762939453,10.68904972076416,44.11444091796875,53.36000061035156,55.060001373291016,57.5,25.010000228881836,34.648929595947266,29.374065399169922,9.880000114440918,10.256197929382324,20.459999084472656,36.400001525878906,14.279999732971191,22.100000381469727,,28.950000762939453,46.11000061035156,33.150001525878906,31.649999618530273,11.559600830078125,16.619047164916992,60.86000061035156,12.036035537719727,8.260000228881836,15.274391174316406,18.170000076293945,50.279998779296875,56.0,16.399999618530273,5.150000095367432,52.369998931884766,36.029998779296875,25.867767333984375,34.45000076293945,10.961677551269531,7.443999767303467,42.886653900146484,17.0,24.93000030517578,21.11538314819336,9.140000343322754,17.96363639831543,34.592227935791016,32.099998474121094,66.53424072265625
2020-01-13,12.477999687194824,14.783332824707031,11.399999618530273,35.86000061035156,52.64385223388672,18.39345359802246,19.174999237060547,35.060001373291016,12.550000190734863,44.70000076293945,8.040529251098633,30.329999923706055,24.83095359802246,955.0753784179688,10.010000228881836,15.069999694824219,9.289999961853027,28.729999542236328,7.239999771118164,18.729999542236328,21.56999969482422,19.209999084472656,20.459999084472656,30.600000381469727,16.329999923706055,15.45456314086914,25.950000762939453,23.86176872253418,23.43000030517578,59.90999984741211,23.15976333618164,7.4179158210754395,21.989999771118164,33.86385726928711,40.790000915527344,14.3167724609375,47.7750129699707,126.80645751953125,40.20000076293945,7.824443817138672,28.790000915527344,10.987348556518555,44.66167068481445,55.29999923706055,55.16999816894531,58.29999923706055,25.229999542236328,34.286285400390625,29.232616424560547,10.399999618530273,10.1942138671875,20.459999084472656,36.130001068115234,14.279999732971191,22.399999618530273,,30.0,47.70000076293945,33.5,32.25,11.665568351745605,17.333332061767578,62.79999923706055,12.036035537719727,8.449999809265137,15.274391174316406,18.299999237060547,51.79999923706055,56.150001525878906,16.399999618530273,5.150000095367432,53.36000061035156,37.189998626708984,26.145755767822266,34.0,11.109476089477539,7.763999938964844,43.72658920288086,17.15999984741211,25.209999084472656,21.609615325927734,9.539999961853027,18.399999618530273,34.934913635253906,32.09000015258789,66.53424072265625
2020-01-14,12.5,14.883333206176758,11.452500343322754,35.59000015258789,51.97644805908203,18.56863021850586,18.809999465942383,35.060001373291016,12.789999961853027,44.25,8.040529251098633,30.0,24.883546829223633,948.6345825195312,10.010000228881836,14.829999923706055,9.289999961853027,28.700000762939453,7.239999771118164,19.327499389648438,22.049999237060547,19.100000381469727,20.3700008392334,30.540000915527344,16.399999618530273,15.45456314086914,25.799999237060547,24.421106338500977,23.399999618530273,61.209999084472656,23.15976333618164,7.441908836364746,21.989999771118164,34.23357009887695,40.150001525878906,14.208608627319336,47.97407531738281,126.26864624023438,39.5,7.906002044677734,28.799999237060547,11.295591354370117,44.047237396240234,55.63999938964844,54.5,59.189998626708984,26.020000457763672,35.02805709838867,29.666391372680664,10.149999618530273,10.16115665435791,20.459999084472656,36.560001373291016,14.279999732971191,22.360000610351562,,30.299999237060547,48.70000076293945,34.0,32.5,11.794570922851562,17.0,63.0,11.532878875732422,8.369999885559082,15.274391174316406,18.90999984741211,52.939998626708984,57.43000030517578,16.399999618530273,5.150000095367432,54.099998474121094,37.810001373291016,26.11570167541504,34.27000045776367,11.232641220092773,8.222000122070312,44.25654602050781,17.5,25.075000762939453,21.93269157409668,9.579999923706055,19.01818084716797,34.7921257019043,31.829999923706055,66.53424072265625
2020-01-15,12.20199966430664,14.483332633972168,11.625,35.849998474121094,51.63372802734375,18.614728927612305,18.649999618530273,34.630001068115234,12.350000381469727,44.939998626708984,8.040529251098633,29.549999237060547,24.312545776367188,970.947265625,10.010000228881836,14.630000114440918,9.289999961853027,28.610000610351562,7.239999771118164,19.010000228881836,21.700000762939453,18.760000228881836,20.0,30.760000228881836,16.40999984741211,15.45456314086914,24.969999313354492,24.221342086791992,22.850000381469727,60.900001525878906,23.216289520263672,7.461904048919678,21.989999771118164,34.453399658203125,40.02000045776367,14.399999618530273,47.98402786254883,125.47362518310547,39.31999969482422,7.85502815246582,28.440000534057617,11.842473030090332,43.452003479003906,55.459999084472656,54.709999084472656,59.29999923706055,25.510000228881836,34.11320877075195,29.449504852294922,10.170000076293945,10.0,20.459999084472656,36.599998474121094,14.279999732971191,22.3700008392334,,31.649999618530273,48.27000045776367,33.970001220703125,32.0,11.688604354858398,16.746030807495117,62.68000030517578,11.532878875732422,8.289999961853027,15.274391174316406,18.510000228881836,52.9900016784668,57.880001068115234,16.399999618530273,5.150000095367432,53.45000076293945,37.31999969482422,25.657400131225586,33.619998931884766,11.05199909210205,8.260000228881836,44.57652282714844,17.614999771118164,24.614999771118164,21.998075485229492,9.390000343322754,18.790908813476562,34.71597671508789,31.1200008392334,66.53424072265625
