,Ticker,Adj Close
211,2000-11-01,10899.4697265625
212,2000-11-02,10880.509765625
213,2000-11-03,10817.9501953125
214,2000-11-06,10977.2099609375
215,2000-11-07,10952.1796875
216,2000-11-08,10907.0595703125
217,2000-11-09,10834.25
218,2000-11-10,10602.9501953125
219,2000-11-13,10517.25
220,2000-11-14,10681.0595703125
221,2000-11-15,10707.599609375
222,2000-11-16,10656.0302734375
223,2000-11-17,10629.8701171875
224,2000-11-20,10462.650390625
225,2000-11-21,10494.5
226,2000-11-22,10399.3203125
227,2000-11-24,10470.23046875
228,2000-11-27,10546.0703125
229,2000-11-28,10507.580078125
230,2000-11-29,10629.1103515625
231,2000-11-30,10414.490234375
232,2000-12-01,10373.5400390625
233,2000-12-04,10560.9501953125
234,2000-12-05,10898.7197265625
235,2000-12-06,10664.3798828125
236,2000-12-07,10617.3603515625
237,2000-12-08,10712.91015625
238,2000-12-11,10725.7998046875
239,2000-12-12,10768.26953125
240,2000-12-13,10794.4404296875
241,2000-12-14,10674.990234375
242,2000-12-15,10434.9599609375
243,2000-12-18,10645.419921875
244,2000-12-19,10584.3701171875
245,2000-12-20,10318.9296875
246,2000-12-21,10487.2900390625
247,2000-12-22,10635.5595703125
248,2000-12-26,10692.4404296875
249,2000-12-27,10803.16015625
250,2000-12-28,10868.759765625
251,2000-12-29,10787.990234375
252,2001-01-02,10646.150390625
253,2001-01-03,10945.75
254,2001-01-04,10912.41015625
255,2001-01-05,10662.009765625
256,2001-01-08,10621.349609375
257,2001-01-09,10572.5498046875
258,2001-01-10,10604.26953125
259,2001-01-11,10609.5498046875
260,2001-01-12,10525.3798828125
261,2001-01-16,10652.66015625
262,2001-01-17,10584.33984375
263,2001-01-18,10678.2802734375
264,2001-01-19,10587.58984375
265,2001-01-22,10578.240234375
266,2001-01-23,10649.8095703125
267,2001-01-24,10646.9697265625
268,2001-01-25,10729.51953125
269,2001-01-26,10659.98046875
270,2001-01-29,10702.1904296875
271,2001-01-30,10881.2001953125
272,2001-01-31,10887.3603515625
273,2001-02-01,10983.6298828125
274,2001-02-02,10864.099609375
275,2001-02-05,10965.849609375
276,2001-02-06,10957.419921875
277,2001-02-07,10946.7197265625
278,2001-02-08,10880.5498046875
279,2001-02-09,10781.4501953125
280,2001-02-12,10946.76953125
281,2001-02-13,10903.3203125
282,2001-02-14,10795.41015625
283,2001-02-15,10891.01953125
284,2001-02-16,10799.8203125
285,2001-02-20,10730.8798828125
286,2001-02-21,10526.580078125
287,2001-02-22,10526.8095703125
288,2001-02-23,10441.900390625
289,2001-02-26,10642.5302734375
290,2001-02-27,10636.8798828125
291,2001-02-28,10495.2802734375
292,2001-03-01,10450.1396484375
293,2001-03-02,10466.3095703125
294,2001-03-05,10562.2998046875
295,2001-03-06,10591.2197265625
296,2001-03-07,10729.599609375
297,2001-03-08,10858.25
298,2001-03-09,10644.6201171875
299,2001-03-12,10208.25
300,2001-03-13,10290.7998046875
301,2001-03-14,9973.4599609375
302,2001-03-15,10031.2802734375
303,2001-03-16,9823.41015625
304,2001-03-19,9959.1103515625
305,2001-03-20,9720.759765625
306,2001-03-21,9487.0
307,2001-03-22,9389.48046875
308,2001-03-23,9504.7802734375
309,2001-03-26,9687.5302734375
310,2001-03-27,9947.5400390625
311,2001-03-28,9785.349609375
312,2001-03-29,9799.0595703125
313,2001-03-30,9878.7802734375
314,2001-04-02,9777.9296875
315,2001-04-03,9485.7099609375
316,2001-04-04,9515.419921875
317,2001-04-05,9918.0498046875
318,2001-04-06,9791.08984375
319,2001-04-09,9845.150390625
320,2001-04-10,10102.740234375
321,2001-04-11,10013.4697265625
322,2001-04-12,10126.9404296875
323,2001-04-16,10158.5595703125
324,2001-04-17,10216.73046875
325,2001-04-18,10615.830078125
326,2001-04-19,10693.7099609375
327,2001-04-20,10579.849609375
328,2001-04-23,10532.23046875
329,2001-04-24,10454.33984375
330,2001-04-25,10625.2001953125
331,2001-04-26,10692.349609375
332,2001-04-27,10810.0498046875
333,2001-04-30,10734.9697265625
334,2001-05-01,10898.33984375
335,2001-05-02,10876.6796875
336,2001-05-03,10796.650390625
337,2001-05-04,10951.240234375
338,2001-05-07,10935.169921875
339,2001-05-08,10883.509765625
340,2001-05-09,10866.98046875
341,2001-05-10,10910.4404296875
342,2001-05-11,10821.3095703125
343,2001-05-14,10877.330078125
344,2001-05-15,10872.9697265625
345,2001-05-16,11215.919921875
346,2001-05-17,11248.580078125
347,2001-05-18,11301.740234375
348,2001-05-21,11337.919921875
349,2001-05-22,11257.240234375
350,2001-05-23,11105.509765625
351,2001-05-24,11122.419921875
352,2001-05-25,11005.3701171875
353,2001-05-29,11039.1396484375
354,2001-05-30,10872.6396484375
355,2001-05-31,10911.9404296875
356,2001-06-01,10990.41015625
357,2001-06-04,11061.51953125
358,2001-06-05,11175.83984375
359,2001-06-06,11070.240234375
360,2001-06-07,11090.740234375
361,2001-06-08,10977.0
362,2001-06-11,10922.08984375
363,2001-06-12,10948.3798828125
364,2001-06-13,10871.6201171875
365,2001-06-14,10690.1298828125
366,2001-06-15,10623.6396484375
367,2001-06-18,10645.3798828125
368,2001-06-19,10596.669921875
369,2001-06-20,10647.330078125
370,2001-06-21,10715.4296875
371,2001-06-22,10604.58984375
372,2001-06-25,10504.2197265625
373,2001-06-26,10472.48046875
374,2001-06-27,10434.83984375
375,2001-06-28,10566.2099609375
376,2001-06-29,10502.400390625
377,2001-07-02,10593.7197265625
378,2001-07-03,10571.1103515625
379,2001-07-05,10479.8603515625
380,2001-07-06,10252.6796875
381,2001-07-09,10299.400390625
382,2001-07-10,10175.6396484375
383,2001-07-11,10241.01953125
384,2001-07-12,10478.990234375
385,2001-07-13,10539.0595703125
386,2001-07-16,10472.1201171875
387,2001-07-17,10606.3896484375
388,2001-07-18,10569.830078125
389,2001-07-19,10610.0
390,2001-07-20,10576.650390625
391,2001-07-23,10424.419921875
392,2001-07-24,10241.1201171875
393,2001-07-25,10405.669921875
394,2001-07-26,10455.6298828125
395,2001-07-27,10416.669921875
396,2001-07-30,10401.7197265625
397,2001-07-31,10522.8095703125
398,2001-08-01,10510.009765625
399,2001-08-02,10551.1796875
400,2001-08-03,10512.7802734375
401,2001-08-06,10401.3095703125
402,2001-08-07,10458.740234375
403,2001-08-08,10293.5
404,2001-08-09,10298.5595703125
405,2001-08-10,10416.25
406,2001-08-13,10415.91015625
407,2001-08-14,10412.169921875
408,2001-08-15,10345.9501953125
409,2001-08-16,10392.51953125
410,2001-08-17,10240.7802734375
411,2001-08-20,10320.0703125
412,2001-08-21,10174.1396484375
413,2001-08-22,10276.900390625
414,2001-08-23,10229.150390625
415,2001-08-24,10423.169921875
416,2001-08-27,10382.349609375
417,2001-08-28,10222.0302734375
418,2001-08-29,10090.900390625
419,2001-08-30,9919.580078125
420,2001-08-31,9949.75
421,2001-09-04,9997.490234375
422,2001-09-05,10033.26953125
423,2001-09-06,9840.83984375
424,2001-09-07,9605.849609375
425,2001-09-10,9605.509765625
426,2001-09-17,8920.7001953125
427,2001-09-18,8903.400390625
428,2001-09-19,8759.1298828125
429,2001-09-20,8376.2099609375
430,2001-09-21,8235.8095703125
431,2001-09-24,8603.8603515625
432,2001-09-25,8659.9697265625
433,2001-09-26,8567.3896484375
434,2001-09-27,8681.419921875
435,2001-09-28,8847.5595703125
436,2001-10-01,8836.830078125
437,2001-10-02,8950.58984375
438,2001-10-03,9123.7802734375
439,2001-10-04,9060.8798828125
440,2001-10-05,9119.76953125
441,2001-10-08,9067.9404296875
442,2001-10-09,9052.4404296875
443,2001-10-10,9240.8603515625
444,2001-10-11,9410.4501953125
445,2001-10-12,9344.16015625
446,2001-10-15,9347.6201171875
447,2001-10-16,9384.23046875
448,2001-10-17,9232.9697265625
449,2001-10-18,9163.2197265625
450,2001-10-19,9204.1103515625
451,2001-10-22,9377.0302734375
452,2001-10-23,9340.080078125
453,2001-10-24,9345.6201171875
454,2001-10-25,9462.900390625
455,2001-10-26,9545.169921875
456,2001-10-29,9269.5
457,2001-10-30,9121.98046875
458,2001-10-31,9075.1396484375
459,2001-11-01,9263.900390625
460,2001-11-02,9323.5400390625
461,2001-11-05,9441.0302734375
462,2001-11-06,9591.1201171875
463,2001-11-07,9554.3701171875
464,2001-11-08,9587.51953125
465,2001-11-09,9608.0
466,2001-11-12,9554.3701171875
467,2001-11-13,9750.9501953125
468,2001-11-14,9823.6103515625
469,2001-11-15,9872.3896484375
470,2001-11-16,9866.990234375
471,2001-11-19,9976.4599609375
472,2001-11-20,9901.3798828125
473,2001-11-21,9834.6796875
474,2001-11-23,9959.7099609375
475,2001-11-26,9982.75
476,2001-11-27,9872.599609375
477,2001-11-28,9711.8603515625
478,2001-11-29,9829.419921875
479,2001-11-30,9851.5595703125
480,2001-12-03,9763.9599609375
481,2001-12-04,9893.83984375
482,2001-12-05,10114.2900390625
483,2001-12-06,10099.1396484375
484,2001-12-07,10049.4599609375
485,2001-12-10,9921.4501953125
486,2001-12-11,9888.3701171875
487,2001-12-12,9894.8095703125
488,2001-12-13,9766.4501953125
489,2001-12-14,9811.150390625
490,2001-12-17,9891.9697265625
491,2001-12-18,9998.3896484375
492,2001-12-19,10070.490234375
493,2001-12-20,9985.1796875
494,2001-12-21,10035.33984375
495,2001-12-24,10035.33984375
496,2001-12-26,10088.1396484375
497,2001-12-27,10131.3095703125
498,2001-12-28,10136.990234375
499,2001-12-31,10021.5703125
500,2002-01-02,10073.400390625
501,2002-01-03,10172.1396484375
502,2002-01-04,10259.740234375
503,2002-01-07,10197.0498046875
504,2002-01-08,10150.5498046875
505,2002-01-09,10094.08984375
506,2002-01-10,10067.8603515625
507,2002-01-11,9987.5302734375
508,2002-01-14,9891.419921875
509,2002-01-15,9924.150390625
510,2002-01-16,9712.26953125
511,2002-01-17,9850.0400390625
512,2002-01-18,9771.849609375
513,2002-01-22,9713.7998046875
514,2002-01-23,9730.9599609375
515,2002-01-24,9796.0703125
516,2002-01-25,9840.080078125
517,2002-01-28,9865.75
518,2002-01-29,9618.240234375
519,2002-01-30,9762.8603515625
520,2002-01-31,9920.0
521,2002-02-01,9907.259765625
522,2002-02-04,9687.08984375
523,2002-02-05,9685.4296875
524,2002-02-06,9653.3896484375
525,2002-02-07,9625.4404296875
526,2002-02-08,9744.240234375
527,2002-02-11,9884.7802734375
528,2002-02-12,9863.740234375
529,2002-02-13,9989.669921875
530,2002-02-14,10001.990234375
531,2002-02-15,9903.0400390625
532,2002-02-19,9745.1396484375
533,2002-02-20,9941.169921875
534,2002-02-21,9834.6796875
535,2002-02-22,9968.150390625
536,2002-02-25,10145.7099609375
537,2002-02-26,10115.259765625
538,2002-02-27,10127.580078125
539,2002-02-28,10106.1298828125
540,2002-03-01,10368.8603515625
541,2002-03-04,10586.8203125
542,2002-03-05,10433.41015625
543,2002-03-06,10574.2900390625
544,2002-03-07,10525.3701171875
545,2002-03-08,10572.490234375
546,2002-03-11,10611.240234375
547,2002-03-12,10632.349609375
548,2002-03-13,10501.849609375
549,2002-03-14,10517.1396484375
550,2002-03-15,10607.23046875
551,2002-03-18,10577.75
552,2002-03-19,10635.25
553,2002-03-20,10501.5703125
554,2002-03-21,10479.83984375
555,2002-03-22,10427.669921875
556,2002-03-25,10281.669921875
557,2002-03-26,10353.3603515625
558,2002-03-27,10426.91015625
559,2002-03-28,10403.9404296875
560,2002-04-01,10362.7001953125
561,2002-04-02,10313.7099609375
562,2002-04-03,10198.2900390625
563,2002-04-04,10235.169921875
564,2002-04-05,10271.6396484375
565,2002-04-08,10249.080078125
566,2002-04-09,10208.669921875
567,2002-04-10,10381.73046875
568,2002-04-11,10176.080078125
569,2002-04-12,10190.8203125
570,2002-04-15,10093.669921875
571,2002-04-16,10301.3203125
572,2002-04-17,10220.7802734375
573,2002-04-18,10205.2802734375
574,2002-04-19,10257.1103515625
575,2002-04-22,10136.4296875
576,2002-04-23,10089.240234375
577,2002-04-24,10030.4296875
578,2002-04-25,10035.0595703125
579,2002-04-26,9910.7197265625
580,2002-04-29,9819.8701171875
581,2002-04-30,9946.2197265625
582,2002-05-01,10059.6298828125
583,2002-05-02,10091.8701171875
584,2002-05-03,10006.6298828125
585,2002-05-06,9808.0400390625
586,2002-05-07,9836.5498046875
587,2002-05-08,10141.830078125
588,2002-05-09,10037.419921875
589,2002-05-10,9939.919921875
590,2002-05-13,10109.66015625
591,2002-05-14,10298.1396484375
592,2002-05-15,10243.6796875
593,2002-05-16,10289.2099609375
594,2002-05-17,10353.080078125
595,2002-05-20,10229.5
596,2002-05-21,10105.7099609375
597,2002-05-22,10157.8798828125
598,2002-05-23,10216.080078125
599,2002-05-24,10104.259765625
600,2002-05-28,9981.580078125
601,2002-05-29,9923.0400390625
602,2002-05-30,9911.6904296875
603,2002-05-31,9925.25
604,2002-06-03,9709.7900390625
605,2002-06-04,9687.83984375
606,2002-06-05,9796.7998046875
607,2002-06-06,9624.6396484375
608,2002-06-07,9589.669921875
609,2002-06-10,9645.400390625
610,2002-06-11,9517.259765625
611,2002-06-12,9617.7099609375
612,2002-06-13,9502.7998046875
613,2002-06-14,9474.2099609375
614,2002-06-17,9687.419921875
615,2002-06-18,9706.1201171875
616,2002-06-19,9561.5703125
617,2002-06-20,9431.76953125
618,2002-06-21,9253.7900390625
619,2002-06-24,9281.8203125
620,2002-06-25,9126.8203125
621,2002-06-26,9120.1103515625
622,2002-06-27,9269.919921875
623,2002-06-28,9243.259765625
624,2002-07-01,9109.7900390625
625,2002-07-02,9007.75
626,2002-07-03,9054.9697265625
627,2002-07-05,9379.5
628,2002-07-08,9274.900390625
629,2002-07-09,9096.08984375
630,2002-07-10,8813.5
631,2002-07-11,8801.5302734375
632,2002-07-12,8684.5302734375
633,2002-07-15,8639.1904296875
634,2002-07-16,8473.1103515625
635,2002-07-17,8542.48046875
636,2002-07-18,8409.490234375
637,2002-07-19,8019.259765625
638,2002-07-22,7784.580078125
639,2002-07-23,7702.33984375
640,2002-07-24,8191.2900390625
641,2002-07-25,8186.31005859375
642,2002-07-26,8264.3896484375
643,2002-07-29,8711.8798828125
644,2002-07-30,8680.0302734375
645,2002-07-31,8736.58984375
646,2002-08-01,8506.6201171875
647,2002-08-02,8313.1298828125
648,2002-08-05,8043.6298828125
649,2002-08-06,8274.08984375
650,2002-08-07,8456.150390625
651,2002-08-08,8712.01953125
652,2002-08-09,8745.4501953125
653,2002-08-12,8688.8896484375
654,2002-08-13,8482.3896484375
655,2002-08-14,8743.3095703125
656,2002-08-15,8818.1396484375
657,2002-08-16,8778.0595703125
658,2002-08-19,8990.7900390625
659,2002-08-20,8872.0703125
660,2002-08-21,8957.23046875
661,2002-08-22,9053.6396484375
662,2002-08-23,8872.9599609375
663,2002-08-26,8919.009765625
664,2002-08-27,8824.41015625
665,2002-08-28,8694.08984375
666,2002-08-29,8670.990234375
667,2002-08-30,8663.5
668,2002-09-03,8308.0498046875
669,2002-09-04,8425.1201171875
670,2002-09-05,8283.7001953125
671,2002-09-06,8427.2001953125
672,2002-09-09,8519.3798828125
673,2002-09-10,8602.6103515625
674,2002-09-11,8581.169921875
675,2002-09-12,8379.41015625
676,2002-09-13,8312.6904296875
677,2002-09-16,8380.1796875
678,2002-09-17,8207.5498046875
679,2002-09-18,8172.4501953125
680,2002-09-19,7942.39013671875
681,2002-09-20,7986.02001953125
682,2002-09-23,7872.14990234375
683,2002-09-24,7683.1298828125
684,2002-09-25,7841.81982421875
685,2002-09-26,7997.1201171875
686,2002-09-27,7701.4501953125
687,2002-09-30,7591.93017578125
688,2002-10-01,7938.7900390625
689,2002-10-02,7755.60986328125
690,2002-10-03,7717.18994140625
691,2002-10-04,7528.39990234375
692,2002-10-07,7422.83984375
693,2002-10-08,7501.490234375
694,2002-10-09,7286.27001953125
695,2002-10-10,7533.9501953125
696,2002-10-11,7850.2900390625
697,2002-10-14,7877.39990234375
698,2002-10-15,8255.6796875
699,2002-10-16,8036.02978515625
700,2002-10-17,8275.0400390625
701,2002-10-18,8322.400390625
702,2002-10-21,8538.240234375
703,2002-10-22,8450.16015625
704,2002-10-23,8494.26953125
705,2002-10-24,8317.33984375
706,2002-10-25,8443.990234375
707,2002-10-28,8368.0400390625
708,2002-10-29,8368.9404296875
709,2002-10-30,8427.41015625
710,2002-10-31,8397.0302734375
711,2002-11-01,8517.6396484375
712,2002-11-04,8571.599609375
713,2002-11-05,8678.26953125
714,2002-11-06,8771.009765625
715,2002-11-07,8586.240234375
716,2002-11-08,8537.1298828125
717,2002-11-11,8358.9501953125
718,2002-11-12,8386.0
719,2002-11-13,8398.490234375
720,2002-11-14,8542.1298828125
721,2002-11-15,8579.08984375
722,2002-11-18,8486.5703125
723,2002-11-19,8474.7802734375
724,2002-11-20,8623.009765625
725,2002-11-21,8845.150390625
726,2002-11-22,8804.83984375
727,2002-11-25,8849.400390625
728,2002-11-26,8676.419921875
729,2002-11-27,8931.6796875
730,2002-11-29,8896.08984375
731,2002-12-02,8862.5703125
732,2002-12-03,8742.9296875
733,2002-12-04,8737.849609375
734,2002-12-05,8623.2802734375
735,2002-12-06,8645.76953125
736,2002-12-09,8473.41015625
737,2002-12-10,8574.259765625
738,2002-12-11,8589.1396484375
739,2002-12-12,8538.400390625
740,2002-12-13,8433.7099609375
741,2002-12-16,8627.400390625
742,2002-12-17,8535.3896484375
743,2002-12-18,8447.349609375
744,2002-12-19,8364.7998046875
745,2002-12-20,8511.3203125
746,2002-12-23,8493.2900390625
747,2002-12-24,8448.1103515625
748,2002-12-26,8432.6103515625
749,2002-12-27,8303.7802734375
750,2002-12-30,8332.849609375
751,2002-12-31,8341.6298828125
752,2003-01-02,8607.51953125
753,2003-01-03,8601.6904296875
754,2003-01-06,8773.5703125
755,2003-01-07,8740.58984375
756,2003-01-08,8595.3095703125
757,2003-01-09,8776.1796875
758,2003-01-10,8784.8896484375
759,2003-01-13,8785.98046875
760,2003-01-14,8842.6201171875
761,2003-01-15,8723.1796875
762,2003-01-16,8697.8701171875
763,2003-01-17,8586.740234375
764,2003-01-21,8442.900390625
765,2003-01-22,8318.73046875
766,2003-01-23,8369.4697265625
767,2003-01-24,8131.009765625
768,2003-01-27,7989.56005859375
769,2003-01-28,8088.83984375
770,2003-01-29,8110.7099609375
771,2003-01-30,7945.1298828125
772,2003-01-31,8053.81005859375
773,2003-02-03,8109.81982421875
774,2003-02-04,8013.2900390625
775,2003-02-05,7985.18017578125
776,2003-02-06,7929.2998046875
777,2003-02-07,7864.22998046875
778,2003-02-10,7920.10986328125
779,2003-02-11,7843.10986328125
780,2003-02-12,7758.169921875
781,2003-02-13,7749.8701171875
782,2003-02-14,7908.7998046875
783,2003-02-18,8041.14990234375
784,2003-02-19,8000.60009765625
785,2003-02-20,7914.9599609375
786,2003-02-21,8018.10986328125
787,2003-02-24,7858.240234375
788,2003-02-25,7909.5
789,2003-02-26,7806.97998046875
790,2003-02-27,7884.990234375
791,2003-02-28,7891.080078125
792,2003-03-03,7837.85986328125
793,2003-03-04,7704.8701171875
794,2003-03-05,7775.60009765625
795,2003-03-06,7673.990234375
796,2003-03-07,7740.02978515625
797,2003-03-10,7568.18017578125
798,2003-03-11,7524.06005859375
799,2003-03-12,7552.06982421875
800,2003-03-13,7821.75
801,2003-03-14,7859.7099609375
802,2003-03-17,8141.919921875
803,2003-03-18,8194.23046875
804,2003-03-19,8265.4501953125
805,2003-03-20,8286.599609375
806,2003-03-21,8521.9697265625
807,2003-03-24,8214.6796875
808,2003-03-25,8280.23046875
809,2003-03-26,8229.8798828125
810,2003-03-27,8201.4501953125
811,2003-03-28,8145.77001953125
812,2003-03-31,7992.1298828125
813,2003-04-01,8069.85986328125
814,2003-04-02,8285.0595703125
815,2003-04-03,8240.3798828125
816,2003-04-04,8277.150390625
817,2003-04-07,8300.41015625
818,2003-04-08,8298.919921875
819,2003-04-09,8197.9404296875
820,2003-04-10,8221.330078125
821,2003-04-11,8203.41015625
822,2003-04-14,8351.099609375
823,2003-04-15,8402.3603515625
824,2003-04-16,8257.6103515625
825,2003-04-17,8337.650390625
826,2003-04-21,8328.900390625
827,2003-04-22,8484.990234375
828,2003-04-23,8515.66015625
829,2003-04-24,8440.0400390625
830,2003-04-25,8306.349609375
831,2003-04-28,8471.6103515625
832,2003-04-29,8502.990234375
833,2003-04-30,8480.08984375
834,2003-05-01,8454.25
835,2003-05-02,8582.6796875
836,2003-05-05,8531.5703125
837,2003-05-06,8588.3603515625
838,2003-05-07,8560.6298828125
839,2003-05-08,8491.2197265625
840,2003-05-09,8604.599609375
841,2003-05-12,8726.73046875
842,2003-05-13,8679.25
843,2003-05-14,8647.8203125
844,2003-05-15,8713.1396484375
845,2003-05-16,8678.9697265625
846,2003-05-19,8493.3896484375
847,2003-05-20,8491.3603515625
848,2003-05-21,8516.4296875
849,2003-05-22,8594.01953125
850,2003-05-23,8601.3798828125
851,2003-05-27,8781.349609375
