Ticker,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WMT
2000-01-03,19.920656204223633,32.75716018676758,44.92506790161133,4.46875,0.844004213809967,25.940282821655273,12.80978298187256,16.968463897705078,36.33001327514648,14.219770431518556,22.93435287475586,45.9655946312109,63.29414367675781,39.30596160888672,31.130273818969727,59.36119842529297,24.71065330505371,24.50058364868164,23.6450252532959,21.78773498535156,26.545698165893555,36.000633239746094,4.620288848876953,27.90129280090332,81.67025617878896,17.822494506835938,5.377777576446533,16.90884017944336,97.91884490360133,14.419453620910645
2000-01-04,19.12910270690918,31.520309448242188,41.48988342285156,4.096875190734863,0.7728461623191833,25.899938583374023,12.645139694213867,16.968463897705078,34.291839599609375,14.235540390014648,24.27779006958008,45.9655946312109,59.30744934082031,37.23323822021485,30.58110809326172,57.346229553222656,23.55677604675293,23.603609085083008,23.126235961914062,21.340984344482425,25.6134033203125,34.78452682495117,4.368272304534912,27.364412307739254,81.67025617878896,17.586214065551758,5.308994770050049,16.36226463317871,97.91884490360133,13.879897117614746
2000-01-05,19.683189392089844,30.719722747802734,42.91749572753906,3.487499952316284,0.7841551899909973,27.513635635375977,12.94150447845459,17.272830963134766,34.1867790222168,14.36164665222168,25.285364151000977,45.9655946312109,56.53021240234375,37.98695373535156,30.169261932373047,59.36119842529297,23.75205421447754,23.852758407592773,22.983474731445312,21.684635162353516,26.619298934936523,35.15129470825195,4.620288848876953,26.843786239624023,81.67025617878896,17.451189041137695,5.296487331390381,16.90884017944336,97.91884490360133,13.596638679504396
2000-01-06,21.266284942626953,31.345582962036133,43.63128280639648,3.278125047683716,0.7162957787513733,27.79603576660156,13.600109100341797,18.008394241333008,33.61944580078125,14.377415657043455,24.27779006958008,45.9655946312109,58.94912338256836,36.17805862426758,30.752735137939453,58.33770751953125,22.36739158630371,24.60023307800293,23.30976104736328,21.37534523010254,26.840097427368164,33.973785400390625,4.596287250518799,28.08024787902832,81.67025617878896,17.788740158081055,5.490336894989014,16.822952270507812,97.91884490360133,13.745019912719728
2000-01-07,21.68843460083008,31.801963806152344,48.5386962890625,3.4781250953674316,0.7502259612083435,28.602888107299805,14.04465675354004,18.325439453125,35.59458541870117,15.323296546936035,23.893953323364254,45.9655946312109,59.17306900024414,38.28843688964844,32.40019989013672,58.08185958862305,23.290510177612305,25.64668655395508,23.738035202026367,21.925201416015625,29.416160583496097,34.41775131225586,4.596287250518799,30.32535743713379,81.67025617878896,18.49757957458496,6.134419918060303,16.698732376098633,97.91884490360133,14.78365421295166
2000-01-10,21.58290100097656,32.245277404785156,51.48313903808594,3.4593749046325684,0.7370309233665466,28.199474334716797,13.583637237548828,17.83083152770996,36.918357849121094,14.834595680236816,27.540422439575195,45.9655946312109,60.47213363647461,38.10001754760742,32.571807861328125,60.38468551635742,24.35560607910156,24.99888801574707,23.330158233642575,22.028291702270508,28.55747413635254,34.668701171875,4.67429256439209,30.178937911987305,81.67025617878896,18.160043716430664,6.028113842010498,16.61000633239746,97.91884490360133,14.513867378234863
2000-01-11,21.21350479125977,32.5451545715332,47.423370361328125,3.3375000953674316,0.6993311643600464,27.67501640319824,13.369596481323242,17.665973663330078,35.804710388183594,15.339065551757812,27.828298568725582,45.9655946312109,60.78565979003906,37.12017822265625,32.331539154052734,60.896385192871094,25.473989486694336,25.081945419311523,22.779531478881836,22.543777465820312,28.655614852905273,33.7807502746582,4.9083075523376465,30.650737762451172,81.67025617878896,17.957508087158203,6.040621280670166,16.45473289489746,97.91884490360133,14.29804801940918
2000-01-12,21.266284942626953,32.37567138671875,45.37118911743164,3.1781249046325684,0.6573901772499084,27.79603576660156,13.600109100341797,17.60256576538086,34.90118408203125,15.512474060058594,25.86112594604492,45.9655946312109,60.47213363647461,36.818695068359375,32.640445709228516,61.15227890014648,25.91779327392578,24.849395751953125,22.92229652404785,23.506010055541992,29.219900131225582,32.680477142333984,4.740296840667725,30.455509185791016,81.67025617878896,17.991270065307617,5.984342575073242,15.900182723999023,97.91884490360133,14.041765213012695
2000-01-13,21.266284942626953,32.5451545715332,47.69104766845703,3.296875,0.7294906973838806,27.35228157043457,13.748298645019531,17.76742935180664,35.69965744018555,15.2760009765625,26.724763870239254,45.9655946312109,60.56169509887695,37.459373474121094,32.880699157714844,60.51260757446289,25.86452293395996,24.816181182861328,23.26898193359375,23.26545524597168,29.34256362915039,33.298179626464844,4.8003010749816895,29.93489646911621,81.67025617878896,18.36256980895996,6.171938896179199,15.775951385498049,97.91884490360133,14.05526065826416
2000-01-14,20.962852478027344,33.27534484863281,48.76176834106445,3.2125000953674316,0.7572941184043884,28.401187896728516,13.68243408203125,17.653287887573242,36.161922454833984,15.402132034301758,25.76516914367676,45.9655946312109,61.36796569824219,37.346290588378906,32.880699157714844,61.21623611450195,29.27289772033691,24.89923667907715,24.105104446411133,23.428693771362305,29.097232818603516,34.668701171875,4.92630672454834,30.455509185791016,81.67025617878896,18.36256980895996,6.165687084197998,15.98890781402588,97.91884490360133,13.920374870300291
2000-01-18,20.50111389160156,31.61940574645996,49.29711151123047,3.206249952316284,0.7836839556694031,29.046653747558594,13.23839282989502,18.12252616882324,37.65378952026367,16.39530372619629,26.484865188598633,45.9655946312109,62.26384735107422,36.47953796386719,32.40019989013672,59.2332878112793,29.00663948059082,24.268016815185547,23.167009353637695,22.818706512451172,27.796920776367188,35.614559173583984,4.860305309295654,30.439245223999023,81.67025617878896,17.687471389770508,5.903050899505615,16.680994033813477,97.91884490360133,14.149678230285645
