Ticker,MMM,AXP,AMGN,AMZN,AAPL,BA,CAT,CVX,CSCO,KO,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PG,CRM,TRV,UNH,VZ,V,WMT
2020-01-02,124.28132629394533,118.203125,209.199462890625,94.90049743652344,72.87611389160156,331.34857177734375,135.36610412597656,99.3162841796875,42.05717849731445,47.777244567871094,147.0402069091797,42.57926559448242,209.58897399902344,196.94044494628903,164.72149658203125,103.4064483642578,53.66646957397461,129.055908203125,122.85285949707033,180.96385192871097,76.46916198730469,154.2156219482422,97.4129409790039,109.72233581542967,166.51295471191406,124.07975006103516,273.78485107421875,47.0573616027832,184.83807373046875,36.96915054321289
2020-01-03,123.21111297607422,117.0290756225586,207.77926635742188,93.74849700927734,72.1676025390625,330.7919006347656,133.48663330078125,98.97278594970705,41.3709831237793,47.51658630371094,145.35350036621094,41.52567672729492,207.13815307617188,196.2859649658203,162.96307373046875,102.58174896240234,53.01372146606445,127.56171417236328,121.23163604736328,180.323974609375,75.81280517578125,152.29539489746094,97.14606475830078,108.98439025878906,165.69529724121094,123.63761901855467,271.01434326171875,46.556339263916016,183.36802673339844,36.642784118652344
2020-01-06,123.32847595214844,116.52189636230467,209.37374877929688,95.1439971923828,72.74266052246094,331.7660827636719,133.3966827392578,98.63744354248048,41.51865005493164,47.499210357666016,144.51014709472656,41.35931396484375,209.25799560546875,197.20944213867188,161.73300170898438,102.39849853515624,52.863765716552734,127.40260314941406,121.13524627685548,182.3517913818359,76.13683319091797,152.6890869140625,97.06027221679688,109.13553619384766,172.95449829101562,123.77296447753906,272.89569091796875,46.456146240234375,182.97149658203125,36.56819152832031
2020-01-07,122.8313980102539,115.91139221191406,207.4046173095703,95.34300231933594,72.40055084228516,335.28515625,131.63418579101562,97.37789916992188,41.249385833740234,47.134307861328125,144.5597686767578,41.343475341796875,210.63546752929688,195.9183807373047,161.8241424560547,102.46720123291016,51.98167037963867,128.1806182861328,119.07585906982422,182.6221923828125,74.10961151123047,151.296875,97.01261138916016,108.4598388671875,175.49722290039062,121.95931243896484,271.248291015625,45.939701080322266,182.48797607421875,36.229393005371094
2020-01-08,124.71633911132812,117.9119644165039,207.5614318847656,94.59850311279295,73.56520080566406,329.41009521484375,132.80319213867188,96.26555633544922,41.27543640136719,47.221195220947266,144.26210021972656,41.77124786376953,212.66586303710935,198.85015869140625,161.96080017089844,103.32245635986328,52.01695251464844,128.16293334960938,120.0047836303711,185.5782928466797,73.61111450195312,153.70681762695312,96.79340362548828,108.92217254638672,176.82342529296875,123.26765441894533,276.9673767089844,46.02449035644531,185.61178588867188,36.10506439208984
2020-01-09,125.10986328125,120.04402160644533,208.18002319335935,95.05249786376952,75.12777709960938,334.3507080078125,132.47048950195312,96.11014556884766,41.10171890258789,48.081336975097656,143.6965789794922,41.343475341796875,216.9950256347656,201.89849853515625,163.15435791015625,104.4144058227539,52.30804443359375,128.54312133789062,120.44295501708984,187.77740478515625,74.2591552734375,155.62704467773438,96.72667694091795,110.1135482788086,179.08694458007812,124.1790008544922,275.39483642578125,45.83367538452149,186.8980407714844,36.47805404663086
2020-01-10,124.6058349609375,119.5462417602539,207.5962829589844,94.15799713134766,75.29762268066406,327.96868896484375,131.40933227539062,95.23501586914062,40.93669128417969,48.24641799926758,143.48822021484375,40.79688262939453,216.55674743652344,201.02882385253903,162.79901123046875,104.37621307373048,51.99049377441406,128.25132751464844,119.24240112304688,186.80401611328125,74.3837890625,154.906982421875,96.1738510131836,110.22022247314452,179.6852264404297,122.27507781982422,276.24664306640625,45.94271469116211,187.4009704589844,36.17344284057617
2020-01-13,124.91653442382812,120.72967529296876,206.4287109375,94.56500244140624,76.90629577636719,328.26690673828125,132.0298614501953,95.41494750976562,41.66631317138672,48.76771545410156,142.75401306152344,41.470218658447266,219.32955932617188,200.2398681640625,165.1588592529297,104.30747985839844,52.56386184692383,128.81719970703125,120.23260498046876,186.11907958984375,74.36715698242188,156.7696075439453,97.37482452392578,111.029296875,183.3247985839844,122.95182800292967,267.5603332519531,46.06732940673828,188.90969848632812,36.01803207397461
2020-01-14,125.22721099853516,120.973876953125,209.11231994628903,93.47200012207033,75.8678207397461,330.3843078613281,131.9038848876953,95.12052917480467,41.50996017456055,48.65476989746094,144.0636749267578,41.383087158203125,219.7320556640625,199.76466369628903,164.41171264648438,103.71185302734376,52.42272186279297,129.5421905517578,121.63475799560548,186.84910583496097,74.71610260009766,155.6654815673828,98.09921264648438,110.86035919189452,181.59971618652344,123.30372619628906,269.7974548339844,45.981651306152344,189.6060333251953,36.11127853393555
2020-01-15,124.12943267822266,121.93191528320312,210.59356689453125,93.10099792480467,75.54270935058594,327.8493957519531,130.90579223632812,94.98147583007812,41.7010498046875,49.26296615600586,143.19056701660156,41.40684509277344,219.32955932617188,201.3605499267578,164.66685485839844,104.32276153564452,51.99049377441406,129.97540283203125,119.81201171875,189.0571746826172,76.0537338256836,156.67356872558594,97.97530364990234,111.989501953125,180.54275512695312,124.1338882446289,277.44464111328125,46.02838134765625,193.2328186035156,35.83154296875
2020-01-16,124.97869110107422,122.61754608154295,209.54800415039065,93.89700317382812,76.48896789550781,330.036376953125,132.9740447998047,95.60305786132812,42.60438919067383,49.367210388183594,143.98431396484375,41.573211669921875,223.3635711669922,205.153076171875,166.0608367919922,105.36126708984376,52.6255989074707,131.0275115966797,120.27648162841795,190.0305328369141,75.75464630126953,159.54437255859375,98.52812957763672,112.0873031616211,182.16810607910156,125.28887939453124,281.4977111816406,46.472312927246094,194.3449859619141,36.02424621582031
2020-01-17,125.21344757080078,123.52859497070312,210.41058349609375,93.23600006103516,77.33577728271484,322.2328186035156,133.82530212402344,94.53162384033205,42.578330993652344,49.47146987915039,143.2004852294922,42.25447463989258,223.1310272216797,207.92347717285156,166.94461059570312,105.61326599121094,52.57268142700195,131.88510131835938,121.10896301269533,191.0489501953125,75.58016967773438,160.4373016357422,99.63382720947266,112.38961029052734,181.70941162109375,126.98527526855467,279.3729248046875,46.830570220947266,197.97171020507812,35.732078552246094
2020-01-21,123.86013793945312,122.59876251220705,207.0212249755859,94.5999984741211,76.81169128417969,311.5165710449219,132.07757568359375,92.67501831054688,42.387245178222656,49.67129898071289,142.43650817871094,41.66826629638672,219.76785278320312,208.8558807373047,164.84906005859375,106.26993560791016,53.41065979003906,131.97349548339844,119.91712951660156,190.3099365234375,74.74932861328125,159.8612060546875,99.68146514892578,112.10508728027344,184.74073791503903,127.1476821899414,281.30108642578125,46.978546142578125,200.47657775878903,35.92789077758789
2020-01-22,122.92113494873048,123.50041198730467,206.2805938720703,94.3730010986328,77.08588409423828,307.17242431640625,129.16160583496094,92.33969116210938,42.62176132202149,50.053585052490234,142.88299560546875,40.29780578613281,220.97537231445312,208.81106567382812,164.0472869873047,109.87411499023438,55.3336296081543,131.07168579101562,119.77696228027344,190.56228637695312,74.48348236083984,159.09310913085938,99.59567260742188,112.30068969726562,182.2279357910156,127.53567504882812,281.3572692871094,47.1031608581543,201.06651306152344,36.08641815185547
2020-01-23,122.7209243774414,123.38771057128906,204.7906951904297,94.22899627685548,77.45709228515625,315.9104309082031,129.27027893066406,92.50326538085938,42.56095886230469,50.24473571777344,141.08714294433594,39.80665969848633,219.66050720214844,209.4834899902344,163.61904907226562,109.09524536132812,55.85405731201172,131.31922912597656,119.6542510986328,192.3467712402344,73.57788848876953,160.07241821289062,98.19452667236328,111.7873077392578,183.45440673828125,121.0840301513672,280.29962158203125,47.12652969360352,199.73190307617188,35.99628448486328
2020-01-24,123.00399780273438,126.90048217773438,196.556884765625,93.08200073242188,77.23388671875,321.1393127441406,127.12407684326172,91.48091888427734,42.43067169189453,50.114410400390625,138.98374938964844,38.41243362426758,216.3868103027344,208.004150390625,161.38682556152344,107.3313446044922,60.3968391418457,131.13357543945312,116.68351745605467,190.38198852539065,71.43435668945312,158.45945739746094,97.25090789794922,111.92147064208984,181.5897521972656,121.61637878417967,274.074951171875,46.947391510009766,198.26187133789065,35.54869842529297
2020-01-27,121.2640609741211,122.70209503173828,194.2566680908203,91.41699981689452,74.9627914428711,314.72747802734375,122.91316223144533,90.28678131103516,41.23200607299805,49.940635681152344,134.83645629882812,37.37469482421875,213.0057830810547,207.27793884277344,158.11587524414062,105.84996032714844,57.944618225097656,131.51377868652344,115.70201110839844,188.6696319580078,71.53404235839844,155.80946350097656,95.54475402832033,112.4133758544922,180.1937713623047,120.6689224243164,265.91302490234375,46.65922927856445,195.0606384277344,36.01182174682617
2020-01-28,114.32500457763672,124.402099609375,195.9034118652344,92.6624984741211,77.08345031738281,314.6877136230469,123.82779693603516,90.88385009765624,41.49259567260742,49.53227996826172,137.28712463378906,37.358848571777344,216.9771728515625,209.67173767089844,159.865234375,106.56009674072266,59.37359619140625,132.1768798828125,117.8051986694336,189.615966796875,71.65867614746094,158.8626708984375,95.706787109375,112.71746063232422,182.32765197753903,121.26447296142578,267.5790710449219,47.27450180053711,196.18255615234375,36.2418327331543
2020-01-29,111.85321044921876,123.6788558959961,197.9161071777344,92.9000015258789,78.69698333740234,320.1153869628906,122.95844268798828,90.27043914794922,40.86719512939453,49.53227996826172,134.99520874023438,39.347198486328125,214.77679443359375,209.8152313232422,160.0565643310547,105.13980865478516,58.5091552734375,133.09634399414062,117.6299285888672,193.2660675048828,72.48118591308594,161.33978271484375,95.16349029541016,111.84992980957033,181.250732421875,120.25387573242188,264.7991027832031,46.363277435302734,198.12644958496097,36.02114486694336
2020-01-30,112.20531463623048,125.12527465820312,197.04481506347656,93.53399658203124,78.58293914794922,321.3878173828125,122.58714294433594,91.1128387451172,41.03224182128906,51.1396369934082,136.7315216064453,38.3965950012207,218.3635711669922,208.71241760253903,162.48924255371094,104.4373016357422,58.63264083862305,132.93722534179688,119.08464813232422,194.834228515625,71.86637878417969,165.8908233642578,93.59078979492188,112.64591217041016,185.13958740234375,121.09303283691406,263.001953125,46.23087310791016,201.36636352539065,36.23561096191406
